SID,entry,evaluation,replacement
906,giraffe,FOUND,giraffe
906,fish,FOUND,fish
906,shark,FOUND,shark
906,whale,FOUND,whale
906,starfish,FOUND,starfish
906,leopard,FOUND,leopard
906,dog,FOUND,dog
906,cat,FOUND,cat
906,hamster,FOUND,hamster
906,horse,FOUND,horse
906,pig,FOUND,pig
906,gerbil,FOUND,gerbil
906,crocodile,FOUND,crocodile
906,rat,FOUND,rat
906,alligator,FOUND,alligator
906,toucan,FOUND,toucan
906,eagle,FOUND,eagle
907,cat,FOUND,cat
907,dog,FOUND,dog
907,zebra,FOUND,zebra
907,leopard,FOUND,leopard
907,lion,FOUND,lion
907,monkey,FOUND,monkey
907,capybara,FOUND,capybara
907,alligator,FOUND,alligator
907,crocodile,FOUND,crocodile
907,squid,FOUND,squid
907,shark,FOUND,shark
907,jellyfish,FOUND,jellyfish
907,starfish,FOUND,starfish
907,sponge,FOUND,sponge
908,lion,FOUND,lion
908,tiger,FOUND,tiger
908,lynx,FOUND,lynx
908,leopard,FOUND,leopard
908,cat,FOUND,cat
908,dog,FOUND,dog
908,fish,FOUND,fish
908,mouse,FOUND,mouse
908,rat,FOUND,rat
908,horse,FOUND,horse
908,cow,FOUND,cow
908,pig,FOUND,pig
908,goat,FOUND,goat
908,sheep,FOUND,sheep
908,sunfish,FOUND,sunfish
908,catfish,FOUND,catfish
908,starfish,FOUND,starfish
908,jellyfish,FOUND,jellyfish
908,lemur,FOUND,lemur
908,monkey,FOUND,monkey
908,gorilla,FOUND,gorilla
908,orangutan,FOUND,orangutan
908,gecko,FOUND,gecko
908,lizard,FOUND,lizard
908,salamander,FOUND,salamander
908,hamster,FOUND,hamster
908,gerbil,FOUND,gerbil
908,skunk,FOUND,skunk
908,mink,FOUND,mink
908,fox,FOUND,fox
908,turtle,FOUND,turtle
908,hare,FOUND,hare
908,rabbit,FOUND,rabbit
909,antelope,FOUND,antelope
909,anteater,FOUND,anteater
909,orangutan,FOUND,orangutan
909,chimpanzee,FOUND,chimpanzee
909,capybara,FOUND,capybara
909,dog,FOUND,dog
909,cat,FOUND,cat
909,moose,FOUND,moose
909,reindeer,FOUND,reindeer
909,elephant,FOUND,elephant
909,tiger,FOUND,tiger
909,lion,FOUND,lion
909,jaguar,FOUND,jaguar
909,mouse,FOUND,mouse
909,rat,FOUND,rat
909,guinea_pig,REPLACE,guinea pig
909,lizard,FOUND,lizard
909,snake,FOUND,snake
910,shark,FOUND,shark
910,fish,FOUND,fish
910,starfish,FOUND,starfish
910,lion,FOUND,lion
910,tiger,FOUND,tiger
910,bear,FOUND,bear
910,aardvark,FOUND,aardvark
910,zebra,FOUND,zebra
910,quail,FOUND,quail
910,rhino,FOUND,rhino
910,flamingo,FOUND,flamingo
910,whale,FOUND,whale
910,octopus,FOUND,octopus
910,squid,FOUND,squid
910,porcupine,FOUND,porcupine
910,gorilla,FOUND,gorilla
910,orangutan,FOUND,orangutan
910,iguana,FOUND,iguana
910,snake,FOUND,snake
910,tortoise,FOUND,tortoise
910,three_toed_sloth,REPLACE,three toed sloth
910,koala,FOUND,koala
910,toucan,FOUND,toucan
911,dog,FOUND,dog
911,lion,FOUND,lion
911,tiger,FOUND,tiger
911,sheep,FOUND,sheep
911,goat,FOUND,goat
911,frog,FOUND,frog
911,leech,FOUND,leech
911,tapeworm,FOUND,tapeworm
911,earth_worm,REPLACE,earthworm
911,human,FOUND,human
911,cat,FOUND,cat
911,panther,FOUND,panther
911,cheetah,FOUND,cheetah
911,hyena,FOUND,hyena
911,zebra,FOUND,zebra
911,horse,FOUND,horse
911,cow,FOUND,cow
911,bull,FOUND,bull
911,bird,FOUND,bird
912,dog,FOUND,dog
912,cat,FOUND,cat
912,hamster,FOUND,hamster
912,snake,FOUND,snake
912,elephant,FOUND,elephant
912,giraffe,FOUND,giraffe
912,sheep,FOUND,sheep
912,pig,FOUND,pig
912,cow,FOUND,cow
912,horse,FOUND,horse
912,alpaca,FOUND,alpaca
912,llama,FOUND,llama
912,shark,FOUND,shark
912,dolphin,FOUND,dolphin
912,seahorse,FOUND,seahorse
912,whale,FOUND,whale
912,guinea_pig,REPLACE,guinea pig
912,starfish,FOUND,starfish
912,crab,FOUND,crab
912,lobster,FOUND,lobster
912,gerbil,FOUND,gerbil
912,monkey,FOUND,monkey
912,gorilla,FOUND,gorilla
912,jaguar,FOUND,jaguar
912,tiger,FOUND,tiger
913,dog,FOUND,dog
913,cat,FOUND,cat
913,cow,FOUND,cow
913,pig,FOUND,pig
913,fish,FOUND,fish
913,monkey,FOUND,monkey
913,gorilla,FOUND,gorilla
913,lion,FOUND,lion
913,tiger,FOUND,tiger
913,deer,FOUND,deer
913,zebra,FOUND,zebra
913,giraffe,FOUND,giraffe
913,elephant,FOUND,elephant
913,hippo,FOUND,hippo
913,ox,FOUND,ox
913,opossum,FOUND,opossum
913,raccoon,FOUND,raccoon
913,squirrel,FOUND,squirrel
913,hamster,FOUND,hamster
913,guinea_pig,REPLACE,guinea pig
913,ferret,FOUND,ferret
913,horse,FOUND,horse
913,kangaroo,FOUND,kangaroo
913,koala,FOUND,koala
913,orangutan,FOUND,orangutan
5501,cat,FOUND,cat
5501,dog,FOUND,dog
5501,horse,FOUND,horse
5501,pig,FOUND,pig
5501,guinea_pig,REPLACE,guinea pig
5501,cow,FOUND,cow
5501,alligator,FOUND,alligator
5501,crocodile,FOUND,crocodile
5501,monkey,FOUND,monkey
5501,goat,FOUND,goat
5501,sheep,FOUND,sheep
5501,llama,FOUND,llama
5501,alpaca,FOUND,alpaca
5501,reindeer,FOUND,reindeer
5501,deer,FOUND,deer
5501,unicorn,FOUND,unicorn
5501,horse,FOUND,horse
5501,pony,FOUND,pony
5501,rat,FOUND,rat
5501,mouse,FOUND,mouse
5501,snake,FOUND,snake
5501,pigeon,FOUND,pigeon
5501,seagull,FOUND,seagull
5501,swan,FOUND,swan
5501,eagle,FOUND,eagle
5501,fish,FOUND,fish
5501,shark,FOUND,shark
5501,dolphin,FOUND,dolphin
5501,whale,FOUND,whale
5502,cat,FOUND,cat
5502,dog,FOUND,dog
5502,guinea_pig,REPLACE,guinea pig
5502,fish,FOUND,fish
5502,bearded_dragon,REPLACE,bearded dragon
5502,snapping_turtle,REPLACE,snapping turtle
5502,fuzzy_boa,EXCLUDE,EXCLUDE
5502,zebra,FOUND,zebra
5502,lion,FOUND,lion
5502,tiger,FOUND,tiger
5502,bear,FOUND,bear
5502,horse,FOUND,horse
5502,kitten,FOUND,kitten
5502,puppy,FOUND,puppy
5502,kitten,FOUND,kitten
5502,lizard,FOUND,lizard
5502,komodo_dragon,REPLACE,komodo dragon
5502,fruit_bat,REPLACE,fruit bat
5502,fruit_bat,REPLACE,fruit bat
5502,arctic_fox,REPLACE,arctic fox
5502,fennec_fox,REPLACE,fennec fox
5503,aardvark,FOUND,aardvark
5503,anteater,FOUND,anteater
5503,zebra,FOUND,zebra
5503,giraffe,FOUND,giraffe
5503,dog,FOUND,dog
5503,cat,FOUND,cat
5503,bird,FOUND,bird
5503,raccoon,FOUND,raccoon
5503,possum,FOUND,possum
5503,squirrel,FOUND,squirrel
5503,bat,FOUND,bat
5503,mammal,FOUND,mammal
5503,platypus,FOUND,platypus
5503,dolphin,FOUND,dolphin
5503,shark,FOUND,shark
5503,squid,FOUND,squid
5503,octopus,FOUND,octopus
5503,snake,FOUND,snake
5504,giraffe,FOUND,giraffe
5504,monkey,FOUND,monkey
5504,elephant,FOUND,elephant
5504,lion,FOUND,lion
5504,tiger,FOUND,tiger
5504,cheetah,FOUND,cheetah
5504,frog,FOUND,frog
5504,bee,FOUND,bee
5504,monkey,FOUND,monkey
5504,armadillo,FOUND,armadillo
5504,porcupine,FOUND,porcupine
5504,buffalo,FOUND,buffalo
5504,cow,FOUND,cow
5504,chicken,FOUND,chicken
5504,horse,FOUND,horse
5504,sheep,FOUND,sheep
5504,salamander,FOUND,salamander
5504,toad,FOUND,toad
5504,starfish,FOUND,starfish
5505,dog,FOUND,dog
5505,cat,FOUND,cat
5505,fish,FOUND,fish
5505,giraffe,FOUND,giraffe
5505,orangutan,FOUND,orangutan
5505,octopus,FOUND,octopus
5505,lion,FOUND,lion
5505,bird,FOUND,bird
5505,snake,FOUND,snake
5505,rat,FOUND,rat
5505,bug,FOUND,bug
5505,dolphin,FOUND,dolphin
5505,whale,FOUND,whale
5505,duck,FOUND,duck
5505,pheasant,FOUND,pheasant
5505,platypus,FOUND,platypus
5505,squirrel,FOUND,squirrel
5505,puffin,FOUND,puffin
5505,cardinal,FOUND,cardinal
5505,hawk,FOUND,hawk
5506,dog,FOUND,dog
5506,bear,FOUND,bear
5506,dolphin,FOUND,dolphin
5506,gorilla,FOUND,gorilla
5506,elephant,FOUND,elephant
5506,cardinal,FOUND,cardinal
5506,lion,FOUND,lion
5506,monkey,FOUND,monkey
5506,kangaroo,FOUND,kangaroo
5506,penguin,FOUND,penguin
5506,seahorse,FOUND,seahorse
5506,shark,FOUND,shark
5506,whale,FOUND,whale
5507,cat,FOUND,cat
5507,dog,FOUND,dog
5507,zebra,FOUND,zebra
5507,emu,FOUND,emu
5507,lion,FOUND,lion
5507,penguin,FOUND,penguin
5507,snake,FOUND,snake
5507,giraffe,FOUND,giraffe
5507,monkey,FOUND,monkey
5507,fish,FOUND,fish
5507,kangaroo,FOUND,kangaroo
5507,anything_at_the_zoo,EXCLUDE,EXCLUDE
5508,frog,FOUND,frog
5508,caterpillar,FOUND,caterpillar
5508,dog,FOUND,dog
5508,caterpillar,FOUND,caterpillar
5508,elephant,FOUND,elephant
5508,giraffe,FOUND,giraffe
5508,cheetah,FOUND,cheetah
5508,lion,FOUND,lion
5508,jaguar,FOUND,jaguar
5508,monkey,FOUND,monkey
5508,orangutan,FOUND,orangutan
5508,gorilla,FOUND,gorilla
5508,lizard,FOUND,lizard
5508,centipede,FOUND,centipede
5508,person,FOUND,person
5508,dinosaur,FOUND,dinosaur
5508,bird,FOUND,bird
5508,canary,FOUND,canary
5508,falcon,FOUND,falcon
5508,peacock,FOUND,peacock
5508,pigeon,FOUND,pigeon
5508,deer,FOUND,deer
5508,antelope,FOUND,antelope
5509,falcon,FOUND,falcon
5509,dog,FOUND,dog
5509,wolf,FOUND,wolf
5509,coyote,FOUND,coyote
5509,quail,FOUND,quail
5509,tiger,FOUND,tiger
5509,lion,FOUND,lion
5509,panther,FOUND,panther
5509,leopard,FOUND,leopard
5509,elephant,FOUND,elephant
5509,hippo,FOUND,hippo
5509,spider,FOUND,spider
5509,lizard,FOUND,lizard
5509,turtle,FOUND,turtle
5509,fish,FOUND,fish
5509,flamingo,FOUND,flamingo
5509,alligator,FOUND,alligator
5509,crocodile,FOUND,crocodile
5509,goose,FOUND,goose
5510,tiger,FOUND,tiger
5510,lion,FOUND,lion
5510,hamster,FOUND,hamster
5510,gerbil,FOUND,gerbil
5510,elephant,FOUND,elephant
5510,kangaroo,FOUND,kangaroo
5510,snake,FOUND,snake
5510,koala,FOUND,koala
5510,bird,FOUND,bird
5510,ostrich,FOUND,ostrich
5510,monkey,FOUND,monkey
5510,gorilla,FOUND,gorilla
5510,alligator,FOUND,alligator
5510,bear,FOUND,bear
5510,shark,FOUND,shark
5510,flamingo,FOUND,flamingo
5511,elephant,FOUND,elephant
5511,hippo,FOUND,hippo
5511,giraffe,FOUND,giraffe
5511,zebra,FOUND,zebra
5511,octopus,FOUND,octopus
5511,horse,FOUND,horse
5511,camel,FOUND,camel
5511,cheetah,FOUND,cheetah
5511,orangutan,FOUND,orangutan
5511,whale,FOUND,whale
5511,cow,FOUND,cow
5511,donkey,FOUND,donkey
5511,giraffe,FOUND,giraffe
5511,lion,FOUND,lion
5511,cat,FOUND,cat
5511,dog,FOUND,dog
5511,bird,FOUND,bird
5511,fish,FOUND,fish
5512,cat,FOUND,cat
5512,dog,FOUND,dog
5512,horse,FOUND,horse
5512,mouse,FOUND,mouse
5512,chicken,FOUND,chicken
5512,bird,FOUND,bird
5512,fish,FOUND,fish
5512,rat,FOUND,rat
5512,cow,FOUND,cow
5512,goat,FOUND,goat
5512,sifaka_lemur,EXCLUDE,EXCLUDE
5512,lemur,FOUND,lemur
5512,monkey,FOUND,monkey
5513,tiger,FOUND,tiger
5513,lion,FOUND,lion
5513,bear,FOUND,bear
5513,polar_bear,REPLACE,polar bear
5513,black_bear,REPLACE,black bear
5513,brown_bear,REPLACE,brown bear
5513,koala,FOUND,koala
5513,marsupial,FOUND,marsupial
5513,kangaroo,FOUND,kangaroo
5513,possum,FOUND,possum
5513,wombat,FOUND,wombat
5513,spider,FOUND,spider
5513,insect,FOUND,insect
5513,butterfly,FOUND,butterfly
5513,cardinal,FOUND,cardinal
5513,robin,FOUND,robin
5513,blue_jay,REPLACE,blue jay
5513,canary,FOUND,canary
5513,cat,FOUND,cat
5513,dog,FOUND,dog
5513,fish,FOUND,fish
5513,lizard,FOUND,lizard
5513,komodo_dragon,REPLACE,komodo dragon
5513,capybara,FOUND,capybara
5513,snake,FOUND,snake
5513,python,FOUND,python
5514,cat,FOUND,cat
5514,dog,FOUND,dog
5514,giraffe,FOUND,giraffe
5514,pig,FOUND,pig
5514,horse,FOUND,horse
5514,cow,FOUND,cow
5514,chicken,FOUND,chicken
5514,whale,FOUND,whale
5514,shark,FOUND,shark
5514,jellyfish,FOUND,jellyfish
5514,frog,FOUND,frog
5514,alligator,FOUND,alligator
5514,hedgehog,FOUND,hedgehog
5514,sloth,FOUND,sloth
5514,skunk,FOUND,skunk
5514,deer,FOUND,deer
5514,raccoon,FOUND,raccoon
5515,orangutan,FOUND,orangutan
5515,gorilla,FOUND,gorilla
5515,giraffe,FOUND,giraffe
5515,horse,FOUND,horse
5515,lion,FOUND,lion
5515,tiger,FOUND,tiger
5515,brown_bear,REPLACE,brown bear
5515,grizzly_bear,REPLACE,grizzly bear
5515,dog,FOUND,dog
5515,cat,FOUND,cat
5515,elephant,FOUND,elephant
5515,sea_lion,REPLACE,sealion
5515,human,FOUND,human
5515,bird,FOUND,bird
5515,polar_bear,REPLACE,polar bear
5515,zebra,FOUND,zebra
5515,antelope,FOUND,antelope
5515,hyena,FOUND,hyena
5515,raccoon,FOUND,raccoon
5515,opossum,FOUND,opossum
