"SID","entry","evaluation","replacement","entryInSNAFU","replacementInSNAFU","entryInTroyerEx","replacementInTroyerEx"
819,"fish","FOUND","fish",1,1,1,1
819,"bear","FOUND","bear",1,1,1,1
819,"lion","FOUND","lion",1,1,1,1
819,"tiger","FOUND","tiger",1,1,1,1
819,"canary","FOUND","canary",1,1,1,1
819,"ant","FOUND","ant",1,1,1,1
819,"ladybug","FOUND","ladybug",1,1,1,1
819,"fish","FOUND","fish",1,1,1,1
819,"cat","FOUND","cat",1,1,1,1
819,"eagle","FOUND","eagle",1,1,1,1
819,"falcon","FOUND","falcon",1,1,1,1
820,"pig","FOUND","pig",1,1,1,1
820,"horse","FOUND","horse",1,1,1,1
820,"cow","FOUND","cow",1,1,1,1
820,"bird","FOUND","bird",1,1,1,1
820,"sheep","FOUND","sheep",1,1,1,1
820,"lamb","FOUND","lamb",1,1,1,1
820,"fish","FOUND","fish",1,1,1,1
820,"dog","FOUND","dog",1,1,1,1
820,"cat","FOUND","cat",1,1,1,1
820,"monkey","FOUND","monkey",1,1,1,1
820,"bear","FOUND","bear",1,1,1,1
820,"tiger","FOUND","tiger",1,1,1,1
820,"jaguar","FOUND","jaguar",1,1,1,1
820,"leopard","FOUND","leopard",1,1,1,1
820,"lion","FOUND","lion",1,1,1,1
820,"hippo","FOUND","hippo",0,0,1,1
820,"hyena","FOUND","hyena",1,1,1,1
820,"snake","FOUND","snake",1,1,1,1
820,"bird","FOUND","bird",1,1,1,1
820,"ostrich","FOUND","ostrich",1,1,1,1
820,"shrimp","FOUND","shrimp",1,1,1,1
820,"crab","FOUND","crab",1,1,1,1
820,"lobster","FOUND","lobster",1,1,1,1
820,"horse","FOUND","horse",1,1,1,1
820,"llama","FOUND","llama",1,1,1,1
820,"alpaca","FOUND","alpaca",1,1,1,1
820,"camel","FOUND","camel",1,1,1,1
820,"cheetah","FOUND","cheetah",1,1,1,1
820,"lion","FOUND","lion",1,1,1,1
820,"ape","FOUND","ape",1,1,1,1
820,"monkey","FOUND","monkey",1,1,1,1
821,"cow","FOUND","cow",1,1,1,1
821,"pig","FOUND","pig",1,1,1,1
821,"dog","FOUND","dog",1,1,1,1
821,"horse","FOUND","horse",1,1,1,1
821,"cat","FOUND","cat",1,1,1,1
821,"sheep","FOUND","sheep",1,1,1,1
821,"rabbit","FOUND","rabbit",1,1,1,1
821,"muskrat","FOUND","muskrat",1,1,1,1
821,"catfish","FOUND","catfish",1,1,1,1
821,"goldfish","FOUND","goldfish",1,1,1,1
821,"bull","FOUND","bull",1,1,1,1
821,"goat","FOUND","goat",1,1,1,1
821,"mouse","FOUND","mouse",1,1,1,1
821,"rat","FOUND","rat",1,1,1,1
821,"ant","FOUND","ant",1,1,1,1
821,"cricket","FOUND","cricket",1,1,1,1
821,"human","FOUND","human",1,1,1,1
821,"seagull","FOUND","seagull",1,1,1,1
821,"goose","FOUND","goose",1,1,1,1
821,"swan","FOUND","swan",1,1,1,1
822,"dog","FOUND","dog",1,1,1,1
822,"cat","FOUND","cat",1,1,1,1
822,"lion","FOUND","lion",1,1,1,1
822,"turtle","FOUND","turtle",1,1,1,1
822,"fish","FOUND","fish",1,1,1,1
822,"gerbil","FOUND","gerbil",1,1,1,1
822,"giraffe","FOUND","giraffe",1,1,1,1
822,"elephant","FOUND","elephant",1,1,1,1
822,"rhinoceros","FOUND","rhinoceros",1,1,1,1
822,"hippopotamus","FOUND","hippopotamus",1,1,1,1
822,"ostrich","FOUND","ostrich",1,1,1,1
822,"bird","FOUND","bird",1,1,1,1
822,"toucan","FOUND","toucan",1,1,1,1
822,"lion","FOUND","lion",1,1,1,1
822,"bear","FOUND","bear",1,1,1,1
822,"tiger","FOUND","tiger",1,1,1,1
822,"rat","FOUND","rat",1,1,1,1
822,"whale","FOUND","whale",1,1,1,1
822,"jellyfish","FOUND","jellyfish",1,1,1,1
822,"stingray","FOUND","stingray",1,1,1,1
822,"clownfish","FOUND","clownfish",1,1,1,1
822,"swordfish","FOUND","swordfish",1,1,1,1
822,"turtle","FOUND","turtle",1,1,1,1
822,"snake","FOUND","snake",1,1,1,1
823,"dog","FOUND","dog",1,1,1,1
823,"cat","FOUND","cat",1,1,1,1
823,"hamster","FOUND","hamster",1,1,1,1
823,"bunny","FOUND","bunny",1,1,1,1
823,"lizard","FOUND","lizard",1,1,1,1
823,"snake","FOUND","snake",1,1,1,1
823,"turtle","FOUND","turtle",1,1,1,1
823,"kangaroo","FOUND","kangaroo",1,1,1,1
823,"zebra","FOUND","zebra",1,1,1,1
823,"tiger","FOUND","tiger",1,1,1,1
823,"lion","FOUND","lion",1,1,1,1
823,"gazelle","FOUND","gazelle",1,1,1,1
823,"reindeer","FOUND","reindeer",1,1,1,1
823,"doe","FOUND","doe",1,1,1,1
823,"skunk","FOUND","skunk",1,1,1,1
823,"snail","FOUND","snail",1,1,1,1
823,"butterfly","FOUND","butterfly",1,1,1,1
823,"worm","FOUND","worm",1,1,1,1
823,"blue jay","FOUND","blue jay",1,1,1,1
823,"bird","FOUND","bird",1,1,1,1
823,"swan","FOUND","swan",1,1,1,1
823,"canary","FOUND","canary",1,1,1,1
823,"cardinal","FOUND","cardinal",1,1,1,1
823,"parakeet","FOUND","parakeet",1,1,1,1
824,"dog","FOUND","dog",1,1,1,1
824,"bear","FOUND","bear",1,1,1,1
824,"cat","FOUND","cat",1,1,1,1
824,"lion","FOUND","lion",1,1,1,1
824,"cheetah","FOUND","cheetah",1,1,1,1
824,"tiger","FOUND","tiger",1,1,1,1
824,"penguin","FOUND","penguin",1,1,1,1
824,"zebra","FOUND","zebra",1,1,1,1
824,"gorilla","FOUND","gorilla",1,1,1,1
824,"alligator","FOUND","alligator",1,1,1,1
824,"crocodile","FOUND","crocodile",1,1,1,1
824,"koala","FOUND","koala",1,1,1,1
824,"lizard","FOUND","lizard",1,1,1,1
824,"iguana","FOUND","iguana",1,1,1,1
824,"fish","FOUND","fish",1,1,1,1
824,"jellyfish","FOUND","jellyfish",1,1,1,1
824,"shark","FOUND","shark",1,1,1,1
824,"whale","FOUND","whale",1,1,1,1
824,"dog","FOUND","dog",1,1,1,1
825,"dog","FOUND","dog",1,1,1,1
825,"cat","FOUND","cat",1,1,1,1
825,"mouse","FOUND","mouse",1,1,1,1
825,"rat","FOUND","rat",1,1,1,1
825,"muskrat","FOUND","muskrat",1,1,1,1
825,"frog","FOUND","frog",1,1,1,1
825,"fish","FOUND","fish",1,1,1,1
825,"giraffe","FOUND","giraffe",1,1,1,1
825,"horse","FOUND","horse",1,1,1,1
825,"elephant","FOUND","elephant",1,1,1,1
825,"zebra","FOUND","zebra",1,1,1,1
825,"leopard","FOUND","leopard",1,1,1,1
825,"cheetah","FOUND","cheetah",1,1,1,1
825,"tiger","FOUND","tiger",1,1,1,1
825,"eagle","FOUND","eagle",1,1,1,1
825,"cockatoo","FOUND","cockatoo",1,1,1,1
825,"dog","FOUND","dog",1,1,1,1
825,"cat","FOUND","cat",1,1,1,1
825,"ferret","FOUND","ferret",1,1,1,1
825,"goldfish","FOUND","goldfish",1,1,1,1
825,"bass","FOUND","bass",1,1,1,1
825,"crappie","FOUND","crappie",1,1,1,1
825,"tapir","FOUND","tapir",1,1,1,1
825,"elephant","FOUND","elephant",1,1,1,1
825,"crocodile","FOUND","crocodile",1,1,1,1
826,"snail","FOUND","snail",1,1,1,1
826,"eagle","FOUND","eagle",1,1,1,1
826,"canary","FOUND","canary",1,1,1,1
826,"crow","FOUND","crow",1,1,1,1
826,"bird","FOUND","bird",1,1,1,1
826,"dog","FOUND","dog",1,1,1,1
826,"cat","FOUND","cat",1,1,1,1
826,"mouse","FOUND","mouse",1,1,1,1
826,"lizard","FOUND","lizard",1,1,1,1
826,"frog","FOUND","frog",1,1,1,1
826,"slug","FOUND","slug",1,1,1,1
826,"crane","FOUND","crane",1,1,1,1
826,"flamingo","FOUND","flamingo",1,1,1,1
826,"egret","FOUND","egret",1,1,1,1
826,"snake","FOUND","snake",1,1,1,1
826,"hippopotamus","FOUND","hippopotamus",1,1,1,1
826,"giraffe","FOUND","giraffe",1,1,1,1
826,"lion","FOUND","lion",1,1,1,1
827,"dog","FOUND","dog",1,1,1,1
827,"cat","FOUND","cat",1,1,1,1
827,"bird","FOUND","bird",1,1,1,1
827,"elephant","FOUND","elephant",1,1,1,1
827,"giraffe","FOUND","giraffe",1,1,1,1
827,"gorilla","FOUND","gorilla",1,1,1,1
827,"monkey","FOUND","monkey",1,1,1,1
827,"ostrich","FOUND","ostrich",1,1,1,1
827,"armadillo","FOUND","armadillo",1,1,1,1
827,"pangolin","FOUND","pangolin",1,1,1,1
827,"lion","FOUND","lion",1,1,1,1
827,"puma","FOUND","puma",1,1,1,1
827,"cheetah","FOUND","cheetah",1,1,1,1
827,"octopus","FOUND","octopus",1,1,1,1
827,"tiger","FOUND","tiger",1,1,1,1
827,"eagle","FOUND","eagle",1,1,1,1
827,"hawk","FOUND","hawk",1,1,1,1
827,"horse","FOUND","horse",1,1,1,1
827,"zebra","FOUND","zebra",1,1,1,1
827,"baboon","FOUND","baboon",1,1,1,1
827,"hyena","FOUND","hyena",1,1,1,1
828,"gorilla","FOUND","gorilla",1,1,1,1
828,"monkey","FOUND","monkey",1,1,1,1
828,"salamander","FOUND","salamander",1,1,1,1
828,"horse","FOUND","horse",1,1,1,1
828,"pig","FOUND","pig",1,1,1,1
828,"cow","FOUND","cow",1,1,1,1
828,"chicken","FOUND","chicken",1,1,1,1
828,"goat","FOUND","goat",1,1,1,1
828,"donkey","FOUND","donkey",1,1,1,1
828,"bird","FOUND","bird",1,1,1,1
828,"snake","FOUND","snake",1,1,1,1
828,"rat","FOUND","rat",1,1,1,1
828,"mouse","FOUND","mouse",1,1,1,1
828,"mole","FOUND","mole",1,1,1,1
828,"dog","FOUND","dog",1,1,1,1
828,"cat","FOUND","cat",1,1,1,1
828,"hamster","FOUND","hamster",1,1,1,1
828,"guinea pig","FOUND","guinea pig",1,1,1,1
828,"spider","FOUND","spider",1,1,1,1
828,"fly","FOUND","fly",1,1,1,1
828,"bee","FOUND","bee",1,1,1,1
828,"wasp","FOUND","wasp",1,1,1,1
828,"centipede","FOUND","centipede",1,1,1,1
828,"bat","FOUND","bat",1,1,1,1
829,"dog","FOUND","dog",1,1,1,1
829,"cat","FOUND","cat",1,1,1,1
829,"rabbit","FOUND","rabbit",1,1,1,1
829,"gerbil","FOUND","gerbil",1,1,1,1
829,"mouse","FOUND","mouse",1,1,1,1
829,"chinchilla","FOUND","chinchilla",1,1,1,1
829,"iguana","FOUND","iguana",1,1,1,1
829,"bird","FOUND","bird",1,1,1,1
829,"owl","FOUND","owl",1,1,1,1
829,"fish","FOUND","fish",1,1,1,1
829,"snake","FOUND","snake",1,1,1,1
829,"lion","FOUND","lion",1,1,1,1
829,"bear","FOUND","bear",1,1,1,1
829,"peacock","FOUND","peacock",1,1,1,1
829,"mouse","FOUND","mouse",1,1,1,1
830,"cat","FOUND","cat",1,1,1,1
830,"dog","FOUND","dog",1,1,1,1
830,"fish","FOUND","fish",1,1,1,1
830,"frog","FOUND","frog",1,1,1,1
830,"duck","FOUND","duck",1,1,1,1
830,"eagle","FOUND","eagle",1,1,1,1
830,"zebra","FOUND","zebra",1,1,1,1
830,"giraffe","FOUND","giraffe",1,1,1,1
830,"alligator","FOUND","alligator",1,1,1,1
830,"shark","FOUND","shark",1,1,1,1
830,"whale","FOUND","whale",1,1,1,1
830,"ladybug","FOUND","ladybug",1,1,1,1
830,"worm","FOUND","worm",1,1,1,1
830,"fly","FOUND","fly",1,1,1,1
830,"bee","FOUND","bee",1,1,1,1
830,"snake","FOUND","snake",1,1,1,1
830,"hawk","FOUND","hawk",1,1,1,1
830,"vulture","FOUND","vulture",1,1,1,1
830,"elephant","FOUND","elephant",1,1,1,1
830,"panda","FOUND","panda",1,1,1,1
830,"panther","FOUND","panther",1,1,1,1
830,"wolf","FOUND","wolf",1,1,1,1
830,"mountain lion","FOUND","mountain lion",1,1,1,1
830,"fox","FOUND","fox",1,1,1,1
830,"antelope","FOUND","antelope",1,1,1,1
830,"deer","FOUND","deer",1,1,1,1
830,"turtle","FOUND","turtle",1,1,1,1
830,"toad","FOUND","toad",1,1,1,1
830,"owl","FOUND","owl",1,1,1,1
831,"cat","FOUND","cat",1,1,1,1
831,"dog","FOUND","dog",1,1,1,1
831,"tiger","FOUND","tiger",1,1,1,1
831,"lion","FOUND","lion",1,1,1,1
831,"pig","FOUND","pig",1,1,1,1
831,"sheep","FOUND","sheep",1,1,1,1
831,"cow","FOUND","cow",1,1,1,1
831,"bird","FOUND","bird",1,1,1,1
831,"eagle","FOUND","eagle",1,1,1,1
831,"lion","FOUND","lion",1,1,1,1
831,"cheetah","FOUND","cheetah",1,1,1,1
831,"whale","FOUND","whale",1,1,1,1
831,"dolphin","FOUND","dolphin",1,1,1,1
831,"fish","FOUND","fish",1,1,1,1
831,"seal","FOUND","seal",1,1,1,1
831,"sea lion","FOUND","sea lion",0,0,1,1
831,"shark","FOUND","shark",1,1,1,1
831,"badger","FOUND","badger",1,1,1,1
831,"honey badger","FOUND","honey badger",1,1,1,1
831,"grasshopper","FOUND","grasshopper",1,1,1,1
831,"penguin","FOUND","penguin",1,1,1,1
831,"giraffe","FOUND","giraffe",1,1,1,1
831,"sea lion","FOUND","sea lion",0,0,1,1
832,"dog","FOUND","dog",1,1,1,1
832,"cat","FOUND","cat",1,1,1,1
832,"fish","FOUND","fish",1,1,1,1
832,"pig","FOUND","pig",1,1,1,1
832,"cow","FOUND","cow",1,1,1,1
832,"horse","FOUND","horse",1,1,1,1
832,"chicken","FOUND","chicken",1,1,1,1
832,"bear","FOUND","bear",1,1,1,1
832,"lion","FOUND","lion",1,1,1,1
832,"tiger","FOUND","tiger",1,1,1,1
832,"koala","FOUND","koala",1,1,1,1
832,"giraffe","FOUND","giraffe",1,1,1,1
832,"polar bear","FOUND","polar bear",1,1,1,1
832,"bird","FOUND","bird",1,1,1,1
832,"snake","FOUND","snake",1,1,1,1
832,"iguana","FOUND","iguana",1,1,1,1
832,"lizard","FOUND","lizard",1,1,1,1
833,"dog","FOUND","dog",1,1,1,1
833,"cat","FOUND","cat",1,1,1,1
833,"mouse","FOUND","mouse",1,1,1,1
833,"tiger","FOUND","tiger",1,1,1,1
833,"penguin","FOUND","penguin",1,1,1,1
833,"giraffe","FOUND","giraffe",1,1,1,1
833,"elephant","FOUND","elephant",1,1,1,1
833,"lion","FOUND","lion",1,1,1,1
833,"horse","FOUND","horse",1,1,1,1
833,"donkey","FOUND","donkey",1,1,1,1
833,"meerkat","FOUND","meerkat",1,1,1,1
833,"cheetah","FOUND","cheetah",1,1,1,1
833,"polar bear","FOUND","polar bear",1,1,1,1
834,"dog","FOUND","dog",1,1,1,1
834,"cat","FOUND","cat",1,1,1,1
834,"cow","FOUND","cow",1,1,1,1
834,"chicken","FOUND","chicken",1,1,1,1
834,"pig","FOUND","pig",1,1,1,1
834,"lion","FOUND","lion",1,1,1,1
834,"zebra","FOUND","zebra",1,1,1,1
834,"elephant","FOUND","elephant",1,1,1,1
834,"moose","FOUND","moose",1,1,1,1
834,"deer","FOUND","deer",1,1,1,1
834,"rat","FOUND","rat",1,1,1,1
834,"tiger","FOUND","tiger",1,1,1,1
834,"fish","FOUND","fish",1,1,1,1
834,"groundhog","FOUND","groundhog",1,1,1,1
834,"possum","FOUND","possum",1,1,1,1
834,"horse","FOUND","horse",1,1,1,1
835,"dog","FOUND","dog",1,1,1,1
835,"human","FOUND","human",1,1,1,1
835,"ape","FOUND","ape",1,1,1,1
835,"insect","FOUND","insect",1,1,1,1
835,"spider","FOUND","spider",1,1,1,1
835,"apex","REPLACE","ape",0,1,0,1
835,"elephant","FOUND","elephant",1,1,1,1
835,"tiger","FOUND","tiger",1,1,1,1
835,"moonglow boa","FOUND","moonglow boa",0,0,1,1
835,"monkey","FOUND","monkey",1,1,1,1
835,"albino tiger","EXCLUDE","EXCLUDE",0,0,0,0
835,"bird","FOUND","bird",1,1,1,1
835,"mockingjay","EXCLUDE","EXCLUDE",0,0,1,0
835,"peacock","FOUND","peacock",1,1,1,1
835,"whale","FOUND","whale",1,1,1,1
835,"fish","FOUND","fish",1,1,1,1
835,"tuna","FOUND","tuna",1,1,1,1
835,"wild cod","REPLACE","wild dog",0,1,0,0
835,"giraffe","FOUND","giraffe",1,1,1,1
837,"bonobo","FOUND","bonobo",1,1,1,1
837,"orangutan","FOUND","orangutan",1,1,1,1
837,"chimpanzee","FOUND","chimpanzee",1,1,1,1
837,"monkey","FOUND","monkey",1,1,1,1
837,"whale","FOUND","whale",1,1,1,1
837,"dolphin","FOUND","dolphin",1,1,1,1
837,"tuna","FOUND","tuna",1,1,1,1
837,"goldfish","FOUND","goldfish",1,1,1,1
837,"salmon","FOUND","salmon",1,1,1,1
837,"trout","FOUND","trout",1,1,1,1
837,"tuna","FOUND","tuna",1,1,1,1
837,"gorilla","FOUND","gorilla",1,1,1,1
837,"giraffe","FOUND","giraffe",1,1,1,1
837,"rhino","FOUND","rhino",1,1,1,1
837,"cheetah","FOUND","cheetah",1,1,1,1
837,"lion","FOUND","lion",1,1,1,1
837,"leopard","FOUND","leopard",1,1,1,1
837,"panther","FOUND","panther",1,1,1,1
837,"dog","FOUND","dog",1,1,1,1
837,"cat","FOUND","cat",1,1,1,1
837,"panther","FOUND","panther",1,1,1,1
837,"pig","FOUND","pig",1,1,1,1
837,"horse","FOUND","horse",1,1,1,1
837,"elephant","FOUND","elephant",1,1,1,1
838,"panda","FOUND","panda",1,1,1,1
838,"red panda","FOUND","red panda",1,1,1,1
838,"fox","FOUND","fox",1,1,1,1
838,"wolf","FOUND","wolf",1,1,1,1
838,"lion","FOUND","lion",1,1,1,1
838,"tiger","FOUND","tiger",1,1,1,1
838,"monkey","FOUND","monkey",1,1,1,1
838,"snake","FOUND","snake",1,1,1,1
838,"horse","FOUND","horse",1,1,1,1
838,"chicken","FOUND","chicken",1,1,1,1
838,"pig","FOUND","pig",1,1,1,1
838,"mouse","FOUND","mouse",1,1,1,1
838,"cat","FOUND","cat",1,1,1,1
838,"dog","FOUND","dog",1,1,1,1
838,"rabbit","FOUND","rabbit",1,1,1,1
838,"mountain lion","FOUND","mountain lion",1,1,1,1
838,"sheep","FOUND","sheep",1,1,1,1
838,"eagle","FOUND","eagle",1,1,1,1
838,"bluebird","FOUND","bluebird",1,1,1,1
838,"blue jay","FOUND","blue jay",1,1,1,1
838,"crow","FOUND","crow",1,1,1,1
839,"lion","FOUND","lion",1,1,1,1
839,"tiger","FOUND","tiger",1,1,1,1
839,"bear","FOUND","bear",1,1,1,1
839,"zebra","FOUND","zebra",1,1,1,1
839,"cat","FOUND","cat",1,1,1,1
839,"dog","FOUND","dog",1,1,1,1
839,"polar bear","FOUND","polar bear",1,1,1,1
839,"grizzly bear","FOUND","grizzly bear",1,1,1,1
839,"black bear","FOUND","black bear",1,1,1,1
839,"brown bear","FOUND","brown bear",1,1,1,1
839,"fish","FOUND","fish",1,1,1,1
839,"shark","FOUND","shark",1,1,1,1
839,"penguin","FOUND","penguin",1,1,1,1
839,"otter","FOUND","otter",1,1,1,1
839,"seal","FOUND","seal",1,1,1,1
839,"hippo","FOUND","hippo",0,0,1,1
839,"pig","FOUND","pig",1,1,1,1
839,"horse","FOUND","horse",1,1,1,1
839,"cow","FOUND","cow",1,1,1,1
839,"llama","FOUND","llama",1,1,1,1
839,"alpaca","FOUND","alpaca",1,1,1,1
839,"camel","FOUND","camel",1,1,1,1
839,"bird","FOUND","bird",1,1,1,1
840,"dog","FOUND","dog",1,1,1,1
840,"cat","FOUND","cat",1,1,1,1
840,"snake","FOUND","snake",1,1,1,1
840,"turtle","FOUND","turtle",1,1,1,1
840,"centipede","FOUND","centipede",1,1,1,1
840,"mouse","FOUND","mouse",1,1,1,1
840,"caribou","FOUND","caribou",1,1,1,1
840,"wolf","FOUND","wolf",1,1,1,1
840,"husky","FOUND","husky",1,1,1,1
840,"frog","FOUND","frog",1,1,1,1
840,"scorpion","FOUND","scorpion",1,1,1,1
840,"grasshopper","FOUND","grasshopper",1,1,1,1
840,"cockroach","FOUND","cockroach",1,1,1,1
840,"black bear","FOUND","black bear",1,1,1,1
840,"polar bear","FOUND","polar bear",1,1,1,1
840,"grizzly bear","FOUND","grizzly bear",1,1,1,1
840,"antelope","FOUND","antelope",1,1,1,1
840,"deer","FOUND","deer",1,1,1,1
840,"tiger","FOUND","tiger",1,1,1,1
840,"lion","FOUND","lion",1,1,1,1
840,"swordfish","FOUND","swordfish",1,1,1,1
840,"gopher","FOUND","gopher",1,1,1,1
840,"porcupine","FOUND","porcupine",1,1,1,1
840,"rat","FOUND","rat",1,1,1,1
840,"mouse","FOUND","mouse",1,1,1,1
840,"viper","FOUND","viper",1,1,1,1
840,"cotton mouth snake","EXCLUDE","EXCLUDE",0,0,0,0
841,"giraffe","FOUND","giraffe",1,1,1,1
841,"elephant","FOUND","elephant",1,1,1,1
841,"cat","FOUND","cat",1,1,1,1
841,"dog","FOUND","dog",1,1,1,1
841,"mantis","FOUND","mantis",1,1,0,0
841,"shrimp","FOUND","shrimp",1,1,1,1
841,"whale","FOUND","whale",1,1,1,1
841,"lion","FOUND","lion",1,1,1,1
841,"tiger","FOUND","tiger",1,1,1,1
841,"hyena","FOUND","hyena",1,1,1,1
841,"dingo","FOUND","dingo",1,1,1,1
841,"crab","FOUND","crab",1,1,1,1
841,"scorpion","FOUND","scorpion",1,1,1,1
841,"bird","FOUND","bird",1,1,1,1
841,"eagle","FOUND","eagle",1,1,1,1
841,"hawk","FOUND","hawk",1,1,1,1
841,"horse","FOUND","horse",1,1,1,1
841,"cow","FOUND","cow",1,1,1,1
841,"chicken","FOUND","chicken",1,1,1,1
841,"pig","FOUND","pig",1,1,1,1
841,"goat","FOUND","goat",1,1,1,1
841,"snake","FOUND","snake",1,1,1,1
841,"cricket","FOUND","cricket",1,1,1,1
841,"frog","FOUND","frog",1,1,1,1
841,"salamander","FOUND","salamander",1,1,1,1
841,"crocodile","FOUND","crocodile",1,1,1,1
841,"alligator","FOUND","alligator",1,1,1,1
841,"armadillo","FOUND","armadillo",1,1,1,1
841,"anteater","FOUND","anteater",1,1,1,1
842,"dog","FOUND","dog",1,1,1,1
842,"cat","FOUND","cat",1,1,1,1
842,"spider","FOUND","spider",1,1,1,1
842,"ant","FOUND","ant",1,1,1,1
842,"centipede","FOUND","centipede",1,1,1,1
842,"penguin","FOUND","penguin",1,1,1,1
842,"dinosaur","FOUND","dinosaur",1,1,1,1
842,"tiger","FOUND","tiger",1,1,1,1
842,"lion","FOUND","lion",1,1,1,1
842,"horse","FOUND","horse",1,1,1,1
842,"mouse","FOUND","mouse",1,1,1,1
842,"hamster","FOUND","hamster",1,1,1,1
842,"gerbil","FOUND","gerbil",1,1,1,1
842,"guinea pig","FOUND","guinea pig",1,1,1,1
842,"pig","FOUND","pig",1,1,1,1
842,"hog","FOUND","hog",1,1,1,1
842,"boar","FOUND","boar",1,1,1,1
842,"bat","FOUND","bat",1,1,1,1
842,"whale","FOUND","whale",1,1,1,1
842,"rhino","FOUND","rhino",1,1,1,1
842,"gopher","FOUND","gopher",1,1,1,1
842,"camel","FOUND","camel",1,1,1,1
843,"lion","FOUND","lion",1,1,1,1
843,"tiger","FOUND","tiger",1,1,1,1
843,"bear","FOUND","bear",1,1,1,1
843,"cat","FOUND","cat",1,1,1,1
843,"turtle","FOUND","turtle",1,1,1,1
843,"flamingo","FOUND","flamingo",1,1,1,1
843,"shark","FOUND","shark",1,1,1,1
843,"octopus","FOUND","octopus",1,1,1,1
843,"clam","FOUND","clam",1,1,1,1
843,"lobster","FOUND","lobster",1,1,1,1
843,"dolphin","FOUND","dolphin",1,1,1,1
843,"alligator","FOUND","alligator",1,1,1,1
843,"bird","FOUND","bird",1,1,1,1
843,"pterodactyl","FOUND","pterodactyl",1,1,1,1
843,"dinosaur","FOUND","dinosaur",1,1,1,1
843,"amphibian","FOUND","amphibian",1,1,1,1
843,"crab","FOUND","crab",1,1,1,1
843,"shrimp","FOUND","shrimp",1,1,1,1
843,"elephant","FOUND","elephant",1,1,1,1
844,"dog","FOUND","dog",1,1,1,1
844,"cat","FOUND","cat",1,1,1,1
844,"penguin","FOUND","penguin",1,1,1,1
844,"pig","FOUND","pig",1,1,1,1
844,"rhino","FOUND","rhino",1,1,1,1
844,"zebra","FOUND","zebra",1,1,1,1
844,"leopard","FOUND","leopard",1,1,1,1
844,"cheetah","FOUND","cheetah",1,1,1,1
844,"tiger","FOUND","tiger",1,1,1,1
844,"deer","FOUND","deer",1,1,1,1
844,"bear","FOUND","bear",1,1,1,1
844,"moose","FOUND","moose",1,1,1,1
844,"elephant","FOUND","elephant",1,1,1,1
844,"giraffe","FOUND","giraffe",1,1,1,1
844,"hippo","FOUND","hippo",0,0,1,1
844,"hyena","FOUND","hyena",1,1,1,1
844,"snake","FOUND","snake",1,1,1,1
844,"horse","FOUND","horse",1,1,1,1
844,"sheep","FOUND","sheep",1,1,1,1
844,"cow","FOUND","cow",1,1,1,1
844,"pig","FOUND","pig",1,1,1,1
844,"chicken","FOUND","chicken",1,1,1,1
844,"eagle","FOUND","eagle",1,1,1,1
844,"crow","FOUND","crow",1,1,1,1
844,"bird","FOUND","bird",1,1,1,1
844,"hedgehog","FOUND","hedgehog",1,1,1,1
844,"groundhog","FOUND","groundhog",1,1,1,1
844,"beaver","FOUND","beaver",1,1,1,1
845,"dog","FOUND","dog",1,1,1,1
845,"cat","FOUND","cat",1,1,1,1
845,"shark","FOUND","shark",1,1,1,1
845,"mouse","FOUND","mouse",1,1,1,1
845,"lion","FOUND","lion",1,1,1,1
845,"giraffe","FOUND","giraffe",1,1,1,1
845,"chimpanzee","FOUND","chimpanzee",1,1,1,1
845,"tiger","FOUND","tiger",1,1,1,1
845,"gorilla","FOUND","gorilla",1,1,1,1
845,"horse","FOUND","horse",1,1,1,1
845,"polar bear","FOUND","polar bear",1,1,1,1
845,"lizard","FOUND","lizard",1,1,1,1
845,"fish","FOUND","fish",1,1,1,1
845,"gazelle","FOUND","gazelle",1,1,1,1
846,"dog","FOUND","dog",1,1,1,1
846,"cat","FOUND","cat",1,1,1,1
846,"canary","FOUND","canary",1,1,1,1
846,"crow","FOUND","crow",1,1,1,1
846,"eagle","FOUND","eagle",1,1,1,1
846,"cow","FOUND","cow",1,1,1,1
846,"pig","FOUND","pig",1,1,1,1
846,"jaguar","FOUND","jaguar",1,1,1,1
846,"cheetah","FOUND","cheetah",1,1,1,1
846,"rooster","FOUND","rooster",1,1,1,1
846,"llama","FOUND","llama",1,1,1,1
846,"frog","FOUND","frog",1,1,1,1
846,"fish","FOUND","fish",1,1,1,1
846,"shark","FOUND","shark",1,1,1,1
846,"dolphin","FOUND","dolphin",1,1,1,1
846,"starfish","FOUND","starfish",1,1,1,1
846,"clam","FOUND","clam",1,1,1,1
846,"oyster","FOUND","oyster",1,1,1,1
846,"horseshoe crab","FOUND","horseshoe crab",1,1,1,1
846,"osprey","FOUND","osprey",1,1,1,1
846,"leech","FOUND","leech",1,1,1,1
846,"grasshopper","FOUND","grasshopper",1,1,1,1
846,"beetle","FOUND","beetle",1,1,1,1
846,"stink bug","REPLACE","stinkbug",0,1,1,0
846,"lion","FOUND","lion",1,1,1,1
846,"tiger","FOUND","tiger",1,1,1,1
846,"bear","FOUND","bear",1,1,1,1
846,"mountain lion","FOUND","mountain lion",1,1,1,1
846,"hedgehog","FOUND","hedgehog",1,1,1,1
846,"wolverine","FOUND","wolverine",1,1,1,1
847,"monkey","FOUND","monkey",1,1,1,1
847,"elephant","FOUND","elephant",1,1,1,1
847,"rhino","FOUND","rhino",1,1,1,1
