"Subject","Fluency_Item","norms_snafu_associative","v","subject","response","troyer_fluid_switch","troyer_static_switch","version","response_match","switch_match"
29,"cat",0,"V1",29,"cat",0,0,"V1",1,1
29,"bird",1,"V1",29,"bird",0,0,"V1",1,0
29,"reptile",1,"V1",29,"reptile",1,1,"V1",1,1
29,"lizard",0,"V1",29,"lizard",0,0,"V1",1,1
29,"seal",1,"V1",29,"seal",1,1,"V1",1,1
29,"sealion",0,"V1",29,"sealion",0,0,"V1",1,1
29,"fish",0,"V1",29,"fish",0,0,"V1",1,1
29,"tiger",1,"V1",29,"tiger",1,1,"V1",1,1
29,"moose",1,"V1",29,"moose",0,0,"V1",1,0
29,"kangaroo",1,"V1",29,"kangaroo",1,1,"V1",1,1
29,"emu",0,"V1",29,"emu",0,0,"V1",1,1
29,"platypus",0,"V1",29,"platypus",0,0,"V1",1,1
30,"dog",0,"V1",30,"dog",0,0,"V1",1,1
30,"horse",1,"V1",30,"horse",1,1,"V1",1,1
30,"tiger",1,"V1",30,"tiger",1,1,"V1",1,1
30,"chipmunk",1,"V1",30,"chipmunk",0,0,"V1",1,0
30,"squirrel",0,"V1",30,"squirrel",0,1,"V1",1,1
30,"fish",1,"V1",30,"fish",1,1,"V1",1,1
30,"guineapig",1,"V1",30,"guineapig",0,0,"V1",1,0
30,"hamster",0,"V1",30,"hamster",0,0,"V1",1,1
30,"zebra",1,"V1",30,"zebra",1,1,"V1",1,1
30,"giraffe",0,"V1",30,"giraffe",0,0,"V1",1,1
30,"elephant",0,"V1",30,"elephant",0,0,"V1",1,1
30,"lion",0,"V1",30,"lion",0,0,"V1",1,1
30,"cheetah",0,"V1",30,"cheetah",0,0,"V1",1,1
30,"leopard",0,"V1",30,"leopard",0,0,"V1",1,1
30,"snowleopard",0,"V1",30,"snowleopard",0,1,"V1",1,1
30,"panther",0,"V1",30,"panther",0,0,"V1",1,1
30,"wolf",1,"V1",30,"wolf",1,1,"V1",1,1
30,"bear",0,"V1",30,"bear",1,1,"V1",1,0
30,"polarbear",1,"V1",30,"polarbear",0,0,"V1",1,0
30,"bird",1,"V1",30,"bird",1,1,"V1",1,1
30,"pigeon",0,"V1",30,"pigeon",0,0,"V1",1,1
30,"alligator",1,"V1",30,"alligator",1,1,"V1",1,1
30,"crocodile",0,"V1",30,"crocodile",0,0,"V1",1,1
30,"crane",1,"V1",30,"crane",1,1,"V1",1,1
30,"lizard",1,"V1",30,"lizard",1,1,"V1",1,1
30,"snake",0,"V1",30,"snake",0,0,"V1",1,1
31,"anteater",1,"V1",31,"anteater",1,1,"V1",1,1
31,"fox",1,"V1",31,"fox",1,1,"V1",1,1
31,"redpanda",1,"V1",31,"redpanda",1,1,"V1",1,1
31,"ayeaye",1,"V1",31,"ayeaye",1,1,"V1",1,1
31,"sloth",1,"V1",31,"sloth",1,1,"V1",1,1
31,"quail",1,"V1",31,"quail",1,1,"V1",1,1
31,"cardinal",0,"V1",31,"cardinal",0,0,"V1",1,1
31,"turtle",1,"V1",31,"turtle",1,1,"V1",1,1
31,"tortoise",0,"V1",31,"tortoise",0,0,"V1",1,1
31,"elephant",1,"V1",31,"elephant",1,1,"V1",1,1
31,"hedgehog",1,"V1",31,"hedgehog",1,1,"V1",1,1
31,"penisworm",1,"V1",31,"penisworm",1,1,"V1",1,1
31,"human",1,"V1",31,"human",1,1,"V1",1,1
31,"tiger",1,"V1",31,"tiger",1,1,"V1",1,1
31,"lion",0,"V1",31,"lion",0,0,"V1",1,1
31,"bee",1,"V1",31,"bee",1,1,"V1",1,1
31,"shark",1,"V1",31,"shark",1,1,"V1",1,1
31,"sponge",0,"V1",31,"sponge",0,0,"V1",1,1
31,"cow",1,"V1",31,"cow",1,1,"V1",1,1
32,"cat",0,"V1",32,"cat",0,0,"V1",1,1
32,"fish",1,"V1",32,"fish",0,0,"V1",1,0
32,"manatee",0,"V1",32,"manatee",0,1,"V1",1,1
32,"gorilla",0,"V1",32,"gorilla",1,1,"V1",1,0
32,"orangutan",0,"V1",32,"orangutan",0,0,"V1",1,1
32,"flamingo",1,"V1",32,"flamingo",1,1,"V1",1,1
32,"deer",1,"V1",32,"deer",1,1,"V1",1,1
32,"fox",0,"V1",32,"fox",1,1,"V1",1,0
32,"bear",0,"V1",32,"bear",1,1,"V1",1,0
32,"lion",1,"V1",32,"lion",1,1,"V1",1,1
32,"zebra",0,"V1",32,"zebra",0,0,"V1",1,1
32,"giraffe",0,"V1",32,"giraffe",0,0,"V1",1,1
32,"elephant",0,"V1",32,"elephant",0,0,"V1",1,1
33,"pig",0,"V1",33,"pig",0,0,"V1",1,1
33,"fish",1,"V1",33,"fish",1,1,"V1",1,1
33,"duck",1,"V1",33,"duck",0,0,"V1",1,0
33,"goose",1,"V1",33,"goose",0,0,"V1",1,0
33,"bird",1,"V1",33,"bird",0,1,"V1",1,0
33,"giraffe",1,"V1",33,"giraffe",1,1,"V1",1,1
33,"elephant",0,"V1",33,"elephant",0,0,"V1",1,1
33,"whale",1,"V1",33,"whale",1,1,"V1",1,1
33,"shark",0,"V1",33,"shark",0,0,"V1",1,1
33,"lion",1,"V1",33,"lion",1,1,"V1",1,1
33,"tiger",0,"V1",33,"tiger",0,0,"V1",1,1
33,"bear",1,"V1",33,"bear",1,1,"V1",1,1
33,"mosquito",1,"V1",33,"mosquito",1,1,"V1",1,1
33,"cicada",0,"V1",33,"cicada",0,0,"V1",1,1
33,"ladybug",0,"V1",33,"ladybug",0,0,"V1",1,1
33,"grasshopper",0,"V1",33,"grasshopper",0,0,"V1",1,1
33,"spider",1,"V1",33,"spider",0,0,"V1",1,0
33,"ant",1,"V1",33,"ant",0,0,"V1",1,0
33,"cat",1,"V1",33,"cat",1,1,"V1",1,1
33,"snake",1,"V1",33,"snake",0,0,"V1",1,0
33,"iguana",0,"V1",33,"iguana",0,0,"V1",1,1
33,"ostrich",1,"V1",33,"ostrich",1,1,"V1",1,1
35,"cat",0,"V1",35,"cat",0,0,"V1",1,1
35,"lion",1,"V1",35,"lion",0,1,"V1",1,0
35,"tiger",0,"V1",35,"tiger",0,0,"V1",1,1
35,"bear",1,"V1",35,"bear",1,1,"V1",1,1
35,"cow",1,"V1",35,"cow",1,1,"V1",1,1
35,"chicken",0,"V1",35,"chicken",0,0,"V1",1,1
35,"pig",0,"V1",35,"pig",0,0,"V1",1,1
35,"sheep",0,"V1",35,"sheep",0,0,"V1",1,1
35,"alligator",1,"V1",35,"alligator",1,1,"V1",1,1
35,"bird",1,"V1",35,"bird",1,1,"V1",1,1
35,"parrot",0,"V1",35,"parrot",0,0,"V1",1,1
35,"guineapig",0,"V1",35,"guineapig",0,0,"V1",1,1
35,"hamster",0,"V1",35,"hamster",0,0,"V1",1,1
35,"horse",1,"V1",35,"horse",1,1,"V1",1,1
35,"donkey",0,"V1",35,"donkey",0,0,"V1",1,1
35,"mule",0,"V1",35,"mule",0,0,"V1",1,1
35,"giraffe",1,"V1",35,"giraffe",1,1,"V1",1,1
35,"hyena",0,"V1",35,"hyena",0,0,"V1",1,1
35,"zebra",0,"V1",35,"zebra",0,0,"V1",1,1
35,"polarbear",1,"V1",35,"polarbear",1,1,"V1",1,1
35,"blackbear",1,"V1",35,"blackbear",0,0,"V1",1,0
35,"koala",1,"V1",35,"koala",1,1,"V1",1,1
37,"buffalo",1,"V1",37,"buffalo",1,1,"V1",1,1
37,"bug",1,"V1",37,"bug",1,1,"V1",1,1
37,"beetle",0,"V1",37,"beetle",0,0,"V1",1,1
37,"dog",1,"V1",37,"dog",1,1,"V1",1,1
37,"cat",0,"V1",37,"cat",0,0,"V1",1,1
37,"mouse",1,"V1",37,"mouse",1,1,"V1",1,1
37,"horse",1,"V1",37,"horse",1,1,"V1",1,1
37,"zebra",1,"V1",37,"zebra",1,1,"V1",1,1
37,"lion",0,"V1",37,"lion",0,0,"V1",1,1
37,"kangaroo",1,"V1",37,"kangaroo",1,1,"V1",1,1
37,"zebra",1,"V1",37,"zebra",1,1,"V1",1,1
37,"crab",1,"V1",37,"crab",1,1,"V1",1,1
37,"squirrel",1,"V1",37,"squirrel",1,1,"V1",1,1
37,"owl",1,"V1",37,"owl",1,1,"V1",1,1
37,"sheep",1,"V1",37,"sheep",1,1,"V1",1,1
37,"bobcat",1,"V1",37,"bobcat",1,1,"V1",1,1
37,"spider",1,"V1",37,"spider",1,1,"V1",1,1
37,"butterfly",1,"V1",37,"butterfly",0,0,"V1",1,0
37,"fish",1,"V1",37,"fish",1,1,"V1",1,1
37,"shark",0,"V1",37,"shark",0,0,"V1",1,1
37,"dolphin",0,"V1",37,"dolphin",0,0,"V1",1,1
37,"crab",0,"V1",37,"crab",0,0,"V1",1,1
38,"aardvark",0,"V1",38,"aardvark",0,0,"V1",1,1
38,"elk",1,"V1",38,"elk",1,1,"V1",1,1
38,"deer",0,"V1",38,"deer",0,0,"V1",1,1
38,"bear",0,"V1",38,"bear",1,1,"V1",1,0
38,"moose",0,"V1",38,"moose",1,1,"V1",1,0
38,"cat",1,"V1",38,"cat",1,1,"V1",1,1
38,"dog",0,"V1",38,"dog",0,0,"V1",1,1
38,"horse",1,"V1",38,"horse",1,1,"V1",1,1
38,"goat",0,"V1",38,"goat",0,0,"V1",1,1
38,"sheep",0,"V1",38,"sheep",0,0,"V1",1,1
38,"wolf",1,"V1",38,"wolf",1,1,"V1",1,1
38,"polarbear",1,"V1",38,"polarbear",1,1,"V1",1,1
38,"panda",1,"V1",38,"panda",0,0,"V1",1,0
38,"redpanda",0,"V1",38,"redpanda",0,1,"V1",1,1
38,"squirrel",1,"V1",38,"squirrel",1,1,"V1",1,1
38,"chipmunk",0,"V1",38,"chipmunk",0,0,"V1",1,1
38,"owl",1,"V1",38,"owl",1,1,"V1",1,1
38,"bird",0,"V1",38,"bird",0,0,"V1",1,1
38,"pigeon",0,"V1",38,"pigeon",0,0,"V1",1,1
38,"bug",1,"V1",38,"bug",1,1,"V1",1,1
38,"butterfly",0,"V1",38,"butterfly",0,0,"V1",1,1
38,"cockroach",0,"V1",38,"cockroach",0,0,"V1",1,1
38,"beetle",0,"V1",38,"beetle",0,0,"V1",1,1
38,"grasshopper",0,"V1",38,"grasshopper",0,0,"V1",1,1
39,"dog",1,"V1",39,"dog",1,1,"V1",1,1
39,"cat",0,"V1",39,"cat",0,0,"V1",1,1
39,"dolphin",1,"V1",39,"dolphin",1,1,"V1",1,1
39,"shark",0,"V1",39,"shark",0,0,"V1",1,1
39,"whale",0,"V1",39,"whale",0,0,"V1",1,1
39,"bat",1,"V1",39,"bat",1,1,"V1",1,1
39,"moose",1,"V1",39,"moose",1,1,"V1",1,1
39,"bear",0,"V1",39,"bear",1,1,"V1",1,0
39,"groundhog",1,"V1",39,"groundhog",1,1,"V1",1,1
39,"hedgehog",0,"V1",39,"hedgehog",1,1,"V1",1,0
39,"raccoon",1,"V1",39,"raccoon",1,1,"V1",1,1
39,"possum",1,"V1",39,"possum",0,0,"V1",1,0
39,"anteater",1,"V1",39,"anteater",0,1,"V1",1,0
39,"antelope",1,"V1",39,"antelope",1,1,"V1",1,1
39,"squid",1,"V1",39,"squid",1,1,"V1",1,1
39,"octopus",0,"V1",39,"octopus",0,0,"V1",1,1
40,"bat",1,"V1",40,"bat",1,1,"V1",1,1
40,"zebra",1,"V1",40,"zebra",1,1,"V1",1,1
40,"antelope",0,"V1",40,"antelope",0,0,"V1",1,1
40,"anteater",1,"V1",40,"anteater",1,1,"V1",1,1
40,"dolphin",1,"V1",40,"dolphin",1,1,"V1",1,1
40,"whale",0,"V1",40,"whale",0,0,"V1",1,1
40,"fish",0,"V1",40,"fish",0,0,"V1",1,1
40,"deer",1,"V1",40,"deer",1,1,"V1",1,1
40,"lion",1,"V1",40,"lion",1,1,"V1",1,1
40,"tiger",0,"V1",40,"tiger",0,0,"V1",1,1
40,"cheetah",0,"V1",40,"cheetah",0,0,"V1",1,1
40,"leopard",0,"V1",40,"leopard",0,0,"V1",1,1
40,"panther",0,"V1",40,"panther",0,0,"V1",1,1
40,"monkey",0,"V1",40,"monkey",1,1,"V1",1,0
40,"gorilla",0,"V1",40,"gorilla",0,0,"V1",1,1
40,"orangutan",0,"V1",40,"orangutan",0,0,"V1",1,1
40,"dog",1,"V1",40,"dog",1,1,"V1",1,1
40,"cat",0,"V1",40,"cat",0,0,"V1",1,1
40,"otter",1,"V1",40,"otter",1,1,"V1",1,1
40,"weasel",0,"V1",40,"weasel",0,0,"V1",1,1
40,"ferret",0,"V1",40,"ferret",0,0,"V1",1,1
40,"hamster",1,"V1",40,"hamster",0,1,"V1",1,0
40,"chinchilla",0,"V1",40,"chinchilla",0,0,"V1",1,1
40,"hedgehog",0,"V1",40,"hedgehog",1,1,"V1",1,0
40,"moose",1,"V1",40,"moose",1,1,"V1",1,1
40,"salamander",1,"V1",40,"salamander",1,1,"V1",1,1
40,"snake",0,"V1",40,"snake",0,0,"V1",1,1
40,"lizard",0,"V1",40,"lizard",0,0,"V1",1,1
40,"crab",1,"V1",40,"crab",1,1,"V1",1,1
40,"lobster",0,"V1",40,"lobster",0,0,"V1",1,1
41,"cat",1,"V1",41,"cat",1,1,"V1",1,1
41,"cow",1,"V1",41,"cow",1,1,"V1",1,1
41,"dog",1,"V1",41,"dog",1,1,"V1",1,1
41,"bird",1,"V1",41,"bird",0,0,"V1",1,0
41,"deer",1,"V1",41,"deer",1,1,"V1",1,1
41,"squirrel",0,"V1",41,"squirrel",1,1,"V1",1,0
41,"snake",1,"V1",41,"snake",1,1,"V1",1,1
41,"kangaroo",1,"V1",41,"kangaroo",1,1,"V1",1,1
41,"moose",1,"V1",41,"moose",1,1,"V1",1,1
41,"shark",1,"V1",41,"shark",1,1,"V1",1,1
41,"bird",1,"V1",41,"bird",1,1,"V1",1,1
41,"giraffe",1,"V1",41,"giraffe",1,1,"V1",1,1
41,"elephant",0,"V1",41,"elephant",0,0,"V1",1,1
41,"zebra",0,"V1",41,"zebra",0,0,"V1",1,1
41,"gorilla",0,"V1",41,"gorilla",0,0,"V1",1,1
41,"elk",1,"V1",41,"elk",1,1,"V1",1,1
41,"blackbear",0,"V1",41,"blackbear",0,0,"V1",1,1
41,"tiger",1,"V1",41,"tiger",0,0,"V1",1,0
41,"sloth",1,"V1",41,"sloth",1,1,"V1",1,1
42,"cat",0,"V1",42,"cat",0,0,"V1",1,1
42,"lizard",1,"V1",42,"lizard",1,1,"V1",1,1
42,"tiger",1,"V1",42,"tiger",1,1,"V1",1,1
42,"giraffe",0,"V1",42,"giraffe",1,1,"V1",1,0
42,"elephant",0,"V1",42,"elephant",0,0,"V1",1,1
42,"ostrich",0,"V1",42,"ostrich",0,0,"V1",1,1
42,"peacock",0,"V1",42,"peacock",0,1,"V1",1,1
42,"goat",1,"V1",42,"goat",1,1,"V1",1,1
42,"whale",1,"V1",42,"whale",1,1,"V1",1,1
42,"goldfish",0,"V1",42,"goldfish",0,0,"V1",1,1
42,"crocodile",1,"V1",42,"crocodile",0,0,"V1",1,0
42,"alligator",0,"V1",42,"alligator",0,0,"V1",1,1
42,"koala",1,"V1",42,"koala",1,1,"V1",1,1
42,"panda",1,"V1",42,"panda",1,1,"V1",1,1
42,"blackbear",1,"V1",42,"blackbear",0,0,"V1",1,0
42,"brownbear",0,"V1",42,"brownbear",0,0,"V1",1,1
42,"gopher",1,"V1",42,"gopher",0,1,"V1",1,0
42,"cat",1,"V1",42,"cat",1,1,"V1",1,1
42,"raccoon",1,"V1",42,"raccoon",1,1,"V1",1,1
42,"squirrel",0,"V1",42,"squirrel",1,1,"V1",1,0
42,"hamster",0,"V1",42,"hamster",0,0,"V1",1,1
42,"tarantula",1,"V1",42,"tarantula",1,1,"V1",1,1
42,"grasshopper",0,"V1",42,"grasshopper",0,0,"V1",1,1
42,"centipede",0,"V1",42,"centipede",0,0,"V1",1,1
42,"caterpillar",0,"V1",42,"caterpillar",0,0,"V1",1,1
42,"butterfly",0,"V1",42,"butterfly",0,0,"V1",1,1
42,"tick",0,"V1",42,"tick",0,0,"V1",1,1
42,"rat",1,"V1",42,"rat",1,1,"V1",1,1
42,"mouse",0,"V1",42,"mouse",0,0,"V1",1,1
42,"bird",0,"V1",42,"bird",1,1,"V1",1,0
42,"elephant",1,"V1",42,"elephant",1,1,"V1",1,1
42,"zebra",0,"V1",42,"zebra",0,0,"V1",1,1
42,"eagle",1,"V1",42,"eagle",1,1,"V1",1,1
43,"dog",1,"V1",43,"dog",1,1,"V1",1,1
43,"cat",0,"V1",43,"cat",0,0,"V1",1,1
43,"alpaca",1,"V1",43,"alpaca",1,1,"V1",1,1
43,"zebra",1,"V1",43,"zebra",1,1,"V1",1,1
43,"giraffe",0,"V1",43,"giraffe",0,0,"V1",1,1
43,"elephant",0,"V1",43,"elephant",0,0,"V1",1,1
43,"crocodile",1,"V1",43,"crocodile",1,1,"V1",1,1
43,"whale",1,"V1",43,"whale",0,0,"V1",1,0
43,"salmon",0,"V1",43,"salmon",0,0,"V1",1,1
43,"leopard",1,"V1",43,"leopard",1,1,"V1",1,1
43,"tiger",0,"V1",43,"tiger",0,0,"V1",1,1
43,"bird",1,"V1",43,"bird",1,1,"V1",1,1
43,"lizard",1,"V1",43,"lizard",1,1,"V1",1,1
43,"armadillo",1,"V1",43,"armadillo",1,1,"V1",1,1
43,"koala",1,"V1",43,"koala",1,1,"V1",1,1
43,"kangaroo",0,"V1",43,"kangaroo",0,0,"V1",1,1
43,"shark",1,"V1",43,"shark",1,1,"V1",1,1
43,"jellyfish",0,"V1",43,"jellyfish",0,0,"V1",1,1
43,"plankton",0,"V1",43,"plankton",0,0,"V1",1,1
43,"eagle",1,"V1",43,"eagle",1,1,"V1",1,1
43,"hawk",0,"V1",43,"hawk",0,0,"V1",1,1
43,"owl",0,"V1",43,"owl",0,0,"V1",1,1
43,"parrot",0,"V1",43,"parrot",0,0,"V1",1,1
43,"frog",1,"V1",43,"frog",1,1,"V1",1,1
43,"toad",0,"V1",43,"toad",0,0,"V1",1,1
43,"worm",1,"V1",43,"worm",1,1,"V1",1,1
44,"rabbit",1,"V1",44,"rabbit",1,1,"V1",1,1
44,"dog",0,"V1",44,"dog",0,0,"V1",1,1
44,"cat",0,"V1",44,"cat",0,0,"V1",1,1
44,"polarbear",1,"V1",44,"polarbear",1,1,"V1",1,1
44,"redpanda",1,"V1",44,"redpanda",1,1,"V1",1,1
44,"raccoon",1,"V1",44,"raccoon",0,0,"V1",1,0
44,"bee",1,"V1",44,"bee",1,1,"V1",1,1
44,"butterfly",0,"V1",44,"butterfly",0,0,"V1",1,1
44,"snail",1,"V1",44,"snail",0,0,"V1",1,0
44,"cicada",1,"V1",44,"cicada",0,0,"V1",1,0
44,"beaver",1,"V1",44,"beaver",1,1,"V1",1,1
44,"bird",1,"V1",44,"bird",1,1,"V1",1,1
44,"raven",0,"V1",44,"raven",0,0,"V1",1,1
44,"magpie",0,"V1",44,"magpie",0,0,"V1",1,1
44,"vulture",0,"V1",44,"vulture",0,0,"V1",1,1
44,"chickadee",0,"V1",44,"chickadee",0,0,"V1",1,1
44,"swallow",0,"V1",44,"swallow",0,0,"V1",1,1
44,"sparrow",0,"V1",44,"sparrow",0,0,"V1",1,1
44,"bluebird",0,"V1",44,"bluebird",0,0,"V1",1,1
44,"bluejay",0,"V1",44,"bluejay",0,0,"V1",1,1
44,"mockingbird",0,"V1",44,"mockingbird",0,0,"V1",1,1
44,"dog",1,"V1",44,"dog",1,1,"V1",1,1
44,"ferret",1,"V1",44,"ferret",0,0,"V1",1,0
44,"hamster",1,"V1",44,"hamster",0,0,"V1",1,0
44,"squirrel",0,"V1",44,"squirrel",0,1,"V1",1,1
45,"dog",0,"V1",45,"dog",0,0,"V1",1,1
45,"dolphin",1,"V1",45,"dolphin",1,1,"V1",1,1
45,"elephant",1,"V1",45,"elephant",1,1,"V1",1,1
45,"tiger",0,"V1",45,"tiger",0,0,"V1",1,1
45,"lion",0,"V1",45,"lion",0,0,"V1",1,1
45,"monkey",0,"V1",45,"monkey",1,1,"V1",1,0
45,"gorilla",0,"V1",45,"gorilla",0,0,"V1",1,1
45,"bee",1,"V1",45,"bee",1,1,"V1",1,1
45,"bird",1,"V1",45,"bird",1,1,"V1",1,1
45,"squirrel",1,"V1",45,"squirrel",1,1,"V1",1,1
45,"mole",0,"V1",45,"mole",1,1,"V1",1,0
45,"snake",1,"V1",45,"snake",1,1,"V1",1,1
45,"spider",0,"V1",45,"spider",1,1,"V1",1,0
45,"lizard",1,"V1",45,"lizard",1,1,"V1",1,1
45,"hamster",1,"V1",45,"hamster",1,1,"V1",1,1
45,"gerbil",0,"V1",45,"gerbil",0,0,"V1",1,1
45,"guineapig",0,"V1",45,"guineapig",0,0,"V1",1,1
50,"flounder",1,"V1",50,"flounder",1,1,"V1",1,1
50,"penguin",1,"V1",50,"penguin",0,0,"V1",1,0
50,"giraffe",1,"V1",50,"giraffe",1,1,"V1",1,1
50,"rhino",0,"V1",50,"rhino",0,0,"V1",1,1
50,"dog",1,"V1",50,"dog",1,1,"V1",1,1
50,"cat",0,"V1",50,"cat",0,0,"V1",1,1
50,"lion",1,"V1",50,"lion",0,1,"V1",1,0
50,"tiger",0,"V1",50,"tiger",0,0,"V1",1,1
50,"panther",0,"V1",50,"panther",0,0,"V1",1,1
50,"owl",1,"V1",50,"owl",1,1,"V1",1,1
50,"bettafish",1,"V1",50,"bettafish",1,1,"V1",1,1
50,"otter",0,"V1",50,"otter",0,0,"V1",1,1
50,"whale",0,"V1",50,"whale",0,0,"V1",1,1
50,"manatee",0,"V1",50,"manatee",0,0,"V1",1,1
50,"sealion",0,"V1",50,"sealion",0,0,"V1",1,1
50,"stingray",0,"V1",50,"stingray",0,0,"V1",1,1
50,"deer",1,"V1",50,"deer",1,1,"V1",1,1
50,"cow",1,"V1",50,"cow",0,0,"V1",1,0
50,"pig",0,"V1",50,"pig",0,1,"V1",1,1
52,"dog",0,"V1",52,"dog",0,0,"V1",1,1
52,"horse",1,"V1",52,"horse",1,1,"V1",1,1
52,"tiger",1,"V1",52,"tiger",1,1,"V1",1,1
52,"dolphin",1,"V1",52,"dolphin",1,1,"V1",1,1
52,"turtle",0,"V1",52,"turtle",0,0,"V1",1,1
52,"whale",0,"V1",52,"whale",0,0,"V1",1,1
52,"zebra",1,"V1",52,"zebra",1,1,"V1",1,1
52,"chicken",1,"V1",52,"chicken",1,1,"V1",1,1
52,"cow",0,"V1",52,"cow",0,0,"V1",1,1
52,"fish",1,"V1",52,"fish",1,1,"V1",1,1
52,"giraffe",1,"V1",52,"giraffe",1,1,"V1",1,1
52,"rhino",0,"V1",52,"rhino",0,0,"V1",1,1
52,"elephant",0,"V1",52,"elephant",0,0,"V1",1,1
52,"lion",0,"V1",52,"lion",0,0,"V1",1,1
52,"meerkat",0,"V1",52,"meerkat",0,0,"V1",1,1
52,"groundhog",1,"V1",52,"groundhog",1,1,"V1",1,1
52,"squirrel",0,"V1",52,"squirrel",0,0,"V1",1,1
52,"bird",1,"V1",52,"bird",1,1,"V1",1,1
52,"chipmunk",1,"V1",52,"chipmunk",1,1,"V1",1,1
52,"goat",1,"V1",52,"goat",1,1,"V1",1,1
52,"sheep",0,"V1",52,"sheep",0,0,"V1",1,1
52,"eel",1,"V1",52,"eel",1,1,"V1",1,1
52,"hamster",1,"V1",52,"hamster",1,1,"V1",1,1
52,"rat",0,"V1",52,"rat",0,0,"V1",1,1
52,"mouse",0,"V1",52,"mouse",0,0,"V1",1,1
53,"dog",0,"V1",53,"dog",0,0,"V1",1,1
53,"horse",1,"V1",53,"horse",1,1,"V1",1,1
53,"elephant",1,"V1",53,"elephant",1,1,"V1",1,1
53,"donkey",1,"V1",53,"donkey",1,1,"V1",1,1
53,"goat",0,"V1",53,"goat",0,0,"V1",1,1
53,"chicken",0,"V1",53,"chicken",0,0,"V1",1,1
53,"turkey",0,"V1",53,"turkey",0,0,"V1",1,1
53,"caterpillar",1,"V1",53,"caterpillar",1,1,"V1",1,1
53,"bumblebee",0,"V1",53,"bumblebee",0,0,"V1",1,1
53,"hornet",0,"V1",53,"hornet",0,0,"V1",1,1
53,"wasp",0,"V1",53,"wasp",0,0,"V1",1,1
53,"cow",1,"V1",53,"cow",1,1,"V1",1,1
53,"alpaca",1,"V1",53,"alpaca",1,1,"V1",1,1
53,"pallasscat",1,"V1",53,"pallasscat",1,1,"V1",1,1
53,"lion",0,"V1",53,"lion",0,0,"V1",1,1
53,"puma",0,"V1",53,"puma",0,0,"V1",1,1
53,"jaguar",0,"V1",53,"jaguar",0,0,"V1",1,1
53,"mountainlion",0,"V1",53,"mountainlion",0,0,"V1",1,1
53,"bobcat",0,"V1",53,"bobcat",0,0,"V1",1,1
53,"flamingo",1,"V1",53,"flamingo",1,1,"V1",1,1
54,"seahorse",1,"V1",54,"seahorse",1,1,"V1",1,1
54,"fish",0,"V1",54,"fish",0,0,"V1",1,1
54,"whale",0,"V1",54,"whale",0,0,"V1",1,1
54,"shark",0,"V1",54,"shark",0,0,"V1",1,1
54,"dog",1,"V1",54,"dog",1,1,"V1",1,1
54,"cat",0,"V1",54,"cat",0,0,"V1",1,1
54,"lizard",1,"V1",54,"lizard",1,1,"V1",1,1
54,"gecko",0,"V1",54,"gecko",0,0,"V1",1,1
54,"zebra",1,"V1",54,"zebra",1,1,"V1",1,1
54,"lion",0,"V1",54,"lion",0,0,"V1",1,1
54,"tiger",0,"V1",54,"tiger",0,1,"V1",1,1
54,"bear",1,"V1",54,"bear",1,1,"V1",1,1
54,"monkey",1,"V1",54,"monkey",1,1,"V1",1,1
54,"lemur",0,"V1",54,"lemur",0,0,"V1",1,1
54,"koala",1,"V1",54,"koala",1,1,"V1",1,1
54,"alligator",1,"V1",54,"alligator",1,1,"V1",1,1
54,"crocodile",0,"V1",54,"crocodile",0,0,"V1",1,1
54,"hyena",1,"V1",54,"hyena",1,1,"V1",1,1
54,"bunny",1,"V1",54,"bunny",1,1,"V1",1,1
54,"fox",1,"V1",54,"fox",1,1,"V1",1,1
54,"coyote",0,"V1",54,"coyote",0,0,"V1",1,1
54,"wolf",0,"V1",54,"wolf",0,0,"V1",1,1
54,"deer",0,"V1",54,"deer",1,1,"V1",1,0
54,"buck",0,"V1",54,"buck",0,0,"V1",1,1
54,"mouse",1,"V1",54,"mouse",1,1,"V1",1,1
54,"squirrel",0,"V1",54,"squirrel",0,0,"V1",1,1
54,"meerkat",1,"V1",54,"meerkat",1,1,"V1",1,1
54,"muskrat",1,"V1",54,"muskrat",1,1,"V1",1,1
54,"gerbil",0,"V1",54,"gerbil",0,0,"V1",1,1
54,"hamster",0,"V1",54,"hamster",0,0,"V1",1,1
55,"lobster",0,"V1",55,"lobster",0,0,"V1",1,1
55,"shrimp",1,"V1",55,"shrimp",0,0,"V1",1,0
55,"krill",1,"V1",55,"krill",0,0,"V1",1,0
55,"fish",0,"V1",55,"fish",0,0,"V1",1,1
55,"shark",0,"V1",55,"shark",0,0,"V1",1,1
55,"whale",0,"V1",55,"whale",0,0,"V1",1,1
55,"snail",0,"V1",55,"snail",1,1,"V1",1,0
55,"albatross",1,"V1",55,"albatross",1,1,"V1",1,1
55,"cardinal",0,"V1",55,"cardinal",0,0,"V1",1,1
55,"cat",1,"V1",55,"cat",1,1,"V1",1,1
55,"cow",1,"V1",55,"cow",1,1,"V1",1,1
55,"pig",0,"V1",55,"pig",0,0,"V1",1,1
55,"seagull",1,"V1",55,"seagull",1,1,"V1",1,1
55,"elephant",1,"V1",55,"elephant",1,1,"V1",1,1
55,"rhino",0,"V1",55,"rhino",0,0,"V1",1,1
55,"hippo",1,"V1",55,"hippo",0,0,"V1",1,0
55,"tiger",1,"V1",55,"tiger",1,1,"V1",1,1
55,"lion",0,"V1",55,"lion",0,0,"V1",1,1
