Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
821,cricket,0.2826321385528787,4.39,0.1667
821,human,0.2221462830925922,5.35,0.1667
821,seagull,0.2036338221178231,3.02,0.0001
821,goose,0.387578860333641,3.84,0.2
821,swan,0.618747981657124,3.84,0.0001
822,dog,0.0001,5.1,0.0001
822,cat,0.6237586776418724,4.78,0.0001
822,lion,0.4466598206998501,4.25,0.0001
822,turtle,0.3497032171296457,3.91,0.2
822,fish,0.4278678007663548,4.9,0.0001
822,gerbil,0.4169482963552835,2.44,0.1667
822,giraffe,0.28611447473713547,3.32,0.1667
822,elephant,0.5317287512193349,4.08,0.1429
822,rhinoceros,0.5836657731159304,2.85,0.0001
822,hippopotamus,0.7026652291886663,2.56,0.2727
822,ostrich,0.4937472546430999,3.05,0.0909
822,bird,0.5381586413429401,4.63,0.0001
822,toucan,0.4731082373300053,2.36,0.0001
822,lion,0.28601782275841847,4.25,0.1429
822,bear,0.4909899626699804,4.71,0.0001
822,tiger,0.45064464243033664,4.3,0.0001
822,rat,0.36144115677121236,4.17,0.0001
822,whale,0.3220652613958961,3.98,0.0001
822,jellyfish,0.40899321761639706,3.25,0.1429
822,stingray,0.44589204969118024,2.93,0.0001
822,clownfish,0.49286237607946115,2.18,0.0001
822,swordfish,0.4037885690571321,2.67,0.2857
822,turtle,0.32976960132396105,3.91,0.0001
822,snake,0.43352855063166995,4.23,0.0001
823,dog,0.0001,5.1,0.0001
823,cat,0.6237586776418724,4.78,0.0001
823,hamster,0.47734703131193257,3.31,0.3333
823,bunny,0.5164074089389035,3.88,0.0001
823,lizard,0.36669931296842007,3.63,0.0001
823,snake,0.4689230476663202,4.23,0.0001
823,turtle,0.43352855063166995,3.91,0.0001
823,kangaroo,0.31221433393014975,3.5,0.0001
823,zebra,0.3852070510305211,3.4,0.0001
823,tiger,0.3613058323254972,4.3,0.0001
823,lion,0.5287590434181855,4.25,0.25
823,gazelle,0.32549441922415456,2.87,0.0001
823,reindeer,0.26616631900906884,3.32,0.0001
823,doe,0.2776233337465064,3.84,0.1667
823,skunk,0.21733041694629718,3.1,0.0001
823,snail,0.35590877432044454,3.67,0.2
823,butterfly,0.3470261002233339,3.93,0.1429
823,worm,0.3661698094055228,3.77,0.0001
823,blue jay,0.23665047795126848,4.31,0.0001
823,bird,0.4400576795328087,4.63,0.2
823,swan,0.43353497851911116,3.84,0.0001
823,canary,0.27653594870171194,3.44,0.0001
823,cardinal,0.39074379197846976,3.9,0.25
823,parakeet,0.3321912589642757,2.48,0.25
824,dog,0.0001,5.1,0.0001
824,bear,0.46636329670712706,4.71,0.0001
824,cat,0.44500661869508007,4.78,0.0001
824,lion,0.4466598206998501,4.25,0.0001
824,cheetah,0.47627769689067656,3.2,0.0001
824,tiger,0.4710965836328509,4.3,0.0001
824,penguin,0.4293991101889263,3.78,0.1429
824,zebra,0.40490581110886525,3.4,0.1429
824,gorilla,0.4249568276393043,3.62,0.2
824,alligator,0.3683695312769151,3.32,0.0001
824,crocodile,0.7675973157183913,3.49,0.0001
824,koala,0.4737937487518875,3.04,0.375
824,lizard,0.4191366394871685,3.63,0.0001
824,iguana,0.6742757649334065,2.74,0.0001
824,fish,0.3397889404995156,4.9,0.0001
824,jellyfish,0.4012150942668533,3.25,0.2857
824,shark,0.40984268700709303,4.1,0.0001
824,whale,0.4783327474667829,3.98,0.0001
824,dog,0.3683471000949643,5.1,0.0001
825,dog,0.0001,5.1,0.0001
825,cat,0.6237586776418724,4.78,0.0001
825,mouse,0.5705879372676009,4.31,0.0001
825,rat,0.6046930033878715,4.17,0.0001
825,muskrat,0.6068019338584045,2.41,0.2857
825,frog,0.37147719367022636,3.89,0.1429
825,fish,0.4198267496825392,4.9,0.25
825,giraffe,0.32246638590061005,3.32,0.0001
825,horse,0.39408455747618765,4.76,0.0001
825,elephant,0.4767429862081365,4.08,0.0001
825,zebra,0.3986454433345328,3.4,0.1429
825,leopard,0.554449968317689,3.59,0.0001
825,cheetah,0.6901226907763703,3.2,0.0001
825,tiger,0.4710965836328509,4.3,0.0001
825,eagle,0.3942502076810811,4.13,0.0001
825,cockatoo,0.34663312631835796,2.52,0.1667
825,dog,0.3806599795510478,5.1,0.0001
825,cat,0.6237586776418724,4.78,0.0001
825,ferret,0.4004061963298109,3.01,0.2
825,goldfish,0.3425711443174746,3.28,0.0001
825,bass,0.3606811866933941,4.28,0.0001
825,crappie,0.5104957564375916,2.32,0.2
825,tapir,0.36921813348814947,2.29,0.1667
825,elephant,0.4405335115977399,4.08,0.0001
825,crocodile,0.45359655669258603,3.49,0.125
826,snail,0.0001,3.67,0.0001
826,eagle,0.19430104870909926,4.13,0.25
826,canary,0.28615974672807876,3.44,0.0001
826,crow,0.3455273483323624,3.8,0.3333
826,bird,0.5125256241317128,4.63,0.0001
826,dog,0.48985400383267064,5.1,0.0001
826,cat,0.6237586776418724,4.78,0.0001
826,mouse,0.5705879372676009,4.31,0.0001
826,lizard,0.34396577704233866,3.63,0.0001
826,frog,0.4842712319006901,3.89,0.0001
826,slug,0.4809998450176325,3.31,0.25
826,crane,0.23651170607059868,3.92,0.0001
826,flamingo,0.36583372805829306,3.06,0.0001
826,egret,0.4832656437139138,2.32,0.0001
826,snake,0.2635598348377166,4.23,0.0001
826,hippopotamus,0.35332641402892584,2.56,0.0001
826,giraffe,0.5920823168858904,3.32,0.0001
826,lion,0.40956235129219287,4.25,0.0001
827,dog,0.0001,5.1,0.0001
827,cat,0.6237586776418724,4.78,0.0001
827,bird,0.5016037867066757,4.63,0.0001
827,elephant,0.385424856732111,4.08,0.0001
827,giraffe,0.5317287512193349,3.32,0.1429
827,gorilla,0.387173713001127,3.62,0.2
827,monkey,0.5429598812111095,4.07,0.0001
827,ostrich,0.2957575656786826,3.05,0.0001
827,armadillo,0.45693704272261426,2.7,0.0001
827,pangolin,0.5790014042657342,2.36,0.0001
827,lion,0.36127824260221864,4.25,0.1429
827,puma,0.5083716218479423,3.22,0.0001
827,cheetah,0.5569791391546947,3.2,0.25
827,octopus,0.328339711435784,3.46,0.2857
827,tiger,0.3240453721368475,4.3,0.1429
827,eagle,0.3942502076810811,4.13,0.0001
827,hawk,0.56949658413453,3.81,0.0001
827,horse,0.3548409304653046,4.76,0.5
827,zebra,0.419710860823885,3.4,0.2
827,baboon,0.47869739022015945,2.73,0.2
827,hyena,0.5686437438517222,2.8,0.0001
828,gorilla,0.0001,3.62,0.0001
828,monkey,0.5429598812111095,4.07,0.0001
828,salamander,0.3578874784473548,2.76,0.1111
828,horse,0.33125244069942295,4.76,0.0001
828,pig,0.46682890189503734,4.14,0.0001
828,cow,0.5070622080559183,4.14,0.0001
828,chicken,0.4835791880000102,4.63,0.2
828,goat,0.3768896505737327,4.02,0.0001
828,donkey,0.4425914946954784,3.62,0.0001
828,bird,0.40162096292306926,4.63,0.0001
828,snake,0.393693254646463,4.23,0.0001
828,rat,0.5229016968033144,4.17,0.0001
828,mouse,0.6046930033878715,4.31,0.0001
828,mole,0.35698691877221966,3.67,0.3333
828,dog,0.3057498116867656,5.1,0.0001
828,cat,0.6237586776418724,4.78,0.0001
828,hamster,0.47734703131193257,3.31,0.3333
828,guinea pig,0.6165143748468315,3.8,0.0001
828,spider,0.3129551012019428,4.25,0.2
828,fly,0.4051003061450761,4.75,0.2
828,bee,0.3330314045924888,4.09,0.0001
828,wasp,0.5597386299950705,3.35,0.0001
828,centipede,0.36514672250647484,2.79,0.125
828,bat,0.27614330475039905,4.3,0.125
829,dog,0.0001,5.1,0.0001
829,cat,0.6237586776418724,4.78,0.0001
829,rabbit,0.5138496014322029,4.05,0.4
829,gerbil,0.4763852928557377,2.44,0.1667
829,mouse,0.46922446157988773,4.31,0.0001
829,chinchilla,0.39285141046150773,2.57,0.0001
829,iguana,0.41820915536823233,2.74,0.1429
829,bird,0.3835004794824086,4.63,0.0001
829,owl,0.471534189595298,3.87,0.0001
829,fish,0.26020129859270447,4.9,0.0001
829,snake,0.45576735846471994,4.23,0.0001
829,lion,0.332235612072057,4.25,0.0001
829,bear,0.4909899626699804,4.71,0.0001
829,peacock,0.25975938977994517,3.44,0.0001
829,mouse,0.2535412198953866,4.31,0.0001
830,cat,0.0001,4.78,0.0001
830,dog,0.6237586776418724,5.1,0.0001
830,fish,0.5082364880357054,4.9,0.0001
830,frog,0.4198267496825392,3.89,0.25
830,duck,0.4165989130236736,4.21,0.0001
830,eagle,0.35057392684545907,4.13,0.0001
830,zebra,0.33825048098194,3.4,0.2
830,giraffe,0.4528724633327149,3.32,0.0001
830,alligator,0.2865010857890318,3.32,0.0001
830,shark,0.4473214133409771,4.1,0.0001
830,whale,0.4783327474667829,3.98,0.0001
830,ladybug,0.20487281311374528,2.67,0.1429
830,worm,0.28720580550464714,3.77,0.0001
830,fly,0.4120286594479424,4.75,0.0001
830,bee,0.3330314045924888,4.09,0.0001
830,snake,0.3424841578626908,4.23,0.0001
830,hawk,0.36498873243952445,3.81,0.25
830,vulture,0.47197999834192284,3.18,0.0001
830,elephant,0.3851519417425322,4.08,0.0001
830,panda,0.3390136422827086,3.65,0.1429
830,panther,0.36996488346636425,3.65,0.6
830,wolf,0.4021916957417849,4.35,0.0001
830,mountain lion,0.43501999696487337,4.13,0.0909
830,fox,0.37768356510360435,4.66,0.0001
830,antelope,0.23531697568400045,3.08,0.0001
830,deer,0.6109785583510494,4.12,0.0001
830,turtle,0.2743392054278422,3.91,0.0001
830,toad,0.41601025432116523,3.34,0.2
830,owl,0.33370536074406165,3.87,0.0001
831,cat,0.0001,4.78,0.0001
831,dog,0.6237586776418724,5.1,0.0001
831,tiger,0.3767166959202204,4.3,0.25
831,lion,0.5287590434181855,4.25,0.25
831,pig,0.33592961859765547,4.14,0.0001
831,sheep,0.4346000005916766,4.19,0.0001
831,cow,0.4888310248532248,4.14,0.0001
831,bird,0.38497107840836287,4.63,0.0001
831,eagle,0.4946928053227808,4.13,0.0001
831,lion,0.4105197340989035,4.25,0.25
831,cheetah,0.47627769689067656,3.2,0.0001
831,whale,0.2919498791551747,3.98,0.0001
831,dolphin,0.46004639817524906,3.67,0.1667
831,fish,0.43117270409430586,4.9,0.1667
831,seal,0.298762765673974,4.3,0.0001
831,sea lion,0.5033885882394009,4.19,0.5
831,shark,0.45587264493054125,4.1,0.0001
831,badger,0.2733511362082244,3.48,0.0001
831,honey badger,0.820816672671862,3.43,0.5
831,grasshopper,0.3810914360474196,3.03,0.125
831,penguin,0.25444381996514465,3.78,0.0001
831,giraffe,0.4725043012228448,3.32,0.0001
831,sea lion,0.33799136429134924,4.19,0.0001
832,dog,0.0001,5.1,0.0001
832,cat,0.6237586776418724,4.78,0.0001
832,fish,0.4610633754267154,4.9,0.0001
832,pig,0.3834765389057919,4.14,0.3333
832,cow,0.5070622080559183,4.14,0.0001
832,horse,0.5537185512529321,4.76,0.0001
832,chicken,0.4573599236926703,4.63,0.0001
832,bear,0.3125253651779363,4.71,0.0001
832,lion,0.4909899626699804,4.25,0.0001
832,tiger,0.5287590434181855,4.3,0.25
832,koala,0.36325345168825685,3.04,0.0001
832,giraffe,0.4222189038498253,3.32,0.0001
832,polar bear,0.3881657817146251,3.89,0.1429
832,bird,0.31342836789765127,4.63,0.1429
832,snake,0.393693254646463,4.23,0.0001
832,iguana,0.4378539156599155,2.74,0.0001
832,lizard,0.6742757649334065,3.63,0.0001
833,dog,0.0001,5.1,0.0001
833,cat,0.6237586776418724,4.78,0.0001
833,mouse,0.5705879372676009,4.31,0.0001
833,tiger,0.3452886297816202,4.3,0.0001
833,penguin,0.4293991101889263,3.78,0.1429
833,giraffe,0.4725043012228448,3.32,0.0001
833,elephant,0.5317287512193349,4.08,0.1429
833,lion,0.5054773378551576,4.25,0.4286
833,horse,0.4336705372740395,4.76,0.0001
833,donkey,0.5119833360195963,3.62,0.0001
833,meerkat,0.37847271541645433,2.49,0.1667
833,cheetah,0.5037401513365979,3.2,0.1667
833,polar bear,0.34051454441386153,3.89,0.0001
834,dog,0.0001,5.1,0.0001
834,cat,0.6237586776418724,4.78,0.0001
834,cow,0.4396570106857174,4.14,0.3333
834,chicken,0.4835791880000102,4.63,0.2
834,pig,0.4295279429259016,4.14,0.2
834,lion,0.33592961859765547,4.25,0.0001
834,zebra,0.44709301963309955,3.4,0.0001
834,elephant,0.3986454433345328,4.08,0.1429
834,moose,0.40350279817773194,3.61,0.0001
834,deer,0.5255163623440284,4.12,0.0001
834,rat,0.3456911287925182,4.17,0.0001
834,tiger,0.36144115677121236,4.3,0.0001
834,fish,0.3839221394392638,4.9,0.0001
834,groundhog,0.1867827212816311,2.9,0.0001
834,possum,0.40084694389915065,2.94,0.0001
834,horse,0.3720014930394234,4.76,0.0001
835,dog,0.0001,5.1,0.0001
835,human,0.506689323195313,5.35,0.0001
835,ape,0.3517277945568569,3.48,0.0001
835,insect,0.27938720887950963,3.76,0.0001
835,spider,0.4876099138234229,4.25,0.0001
835,elephant,0.4030854897362275,4.08,0.0001
835,tiger,0.5129784205874345,4.3,0.0001
835,moonglow boa,0.29326807947671063,1.63,0.1111
835,monkey,0.21828924505607805,4.07,0.1111
835,white tiger,0.445706822013225,4.27,0.0001
835,bird,0.33604109199545285,4.63,0.1
835,mockingjay,0.2452960563948422,2.59,0.0001
835,peacock,0.26181849334074925,3.44,0.1429
835,whale,0.33251314816229516,3.98,0.0001
835,fish,0.48847782165979226,4.9,0.0001
835,tuna,0.5568616538353359,3.64,0.0001
835,cod,0.4026199580894727,3.89,0.0001
835,giraffe,0.22475037645746676,3.32,0.0001
837,bonobo,0.0001,2.38,0.0001
837,orangutan,0.5632662419540932,2.8,0.0001
837,chimpanzee,0.7451900276905218,2.96,0.0001
837,monkey,0.6560314149812995,4.07,0.25
837,whale,0.33432670530227293,3.98,0.0001
837,dolphin,0.46004639817524906,3.67,0.1667
837,tuna,0.37666890472024617,3.64,0.1667
837,goldfish,0.3282085690456613,3.28,0.0001
837,salmon,0.4256256563065711,4.01,0.0001
837,trout,0.5937129381197094,3.78,0.0001
837,tuna,0.41754269800558075,3.64,0.25
837,gorilla,0.32040589416114595,3.62,0.2
837,giraffe,0.387173713001127,3.32,0.2
837,rhino,0.46978772774903355,3.57,0.0001
837,cheetah,0.39098038974125227,3.2,0.0001
837,lion,0.47627769689067656,4.25,0.0001
837,leopard,0.5666639620635257,3.59,0.2
837,panther,0.5655262822749685,3.65,0.0001
837,dog,0.37118067179697745,5.1,0.0001
837,cat,0.6237586776418724,4.78,0.0001
837,panther,0.49338331901746213,3.65,0.2
837,pig,0.4315683277511527,4.14,0.2
837,horse,0.46682890189503734,4.76,0.0001
837,elephant,0.4767429862081365,4.08,0.0001
838,panda,0.0001,3.65,0.0001
838,red panda,0.8305645299294775,3.64,0.625
838,fox,0.27980835272275706,4.66,0.0001
838,wolf,0.5029350513284392,4.35,0.0001
838,lion,0.4539942796211922,4.25,0.0001
838,tiger,0.5287590434181855,4.3,0.25
838,monkey,0.5143384411798758,4.07,0.0001
838,snake,0.38760977733067614,4.23,0.2
838,horse,0.45603162910000183,4.76,0.0001
838,chicken,0.4573599236926703,4.63,0.0001
838,pig,0.4295279429259016,4.14,0.2
838,mouse,0.35284726076787876,4.31,0.0001
838,cat,0.5705879372676009,4.78,0.0001
838,dog,0.6237586776418724,5.1,0.0001
838,rabbit,0.5229291303540531,4.05,0.0001
838,mountain lion,0.37250383927937003,4.13,0.0909
838,sheep,0.285316775785887,4.19,0.0001
838,eagle,0.36753207589828363,4.13,0.0001
838,bluebird,0.40160515491362014,2.91,0.0001
838,blue jay,0.5530827919043727,4.31,0.5
838,crow,0.39440442370951345,3.8,0.0001
839,lion,0.0001,4.25,0.0001
839,tiger,0.5287590434181855,4.3,0.25
839,bear,0.45064464243033664,4.71,0.0001
839,zebra,0.2957879102285197,3.4,0.2
839,cat,0.34227617317447834,4.78,0.0001
839,dog,0.6237586776418724,5.1,0.0001
839,polar bear,0.3631439562662242,3.89,0.0001
839,grizzly bear,0.6921728796326783,3.26,0.4444
839,black bear,0.7458473205790401,4.64,0.3333
839,brown bear,0.8001509600887895,4.53,0.5714
839,fish,0.27245990246346485,4.9,0.0001
839,shark,0.5343008496832359,4.1,0.0001
839,penguin,0.4351456353321026,3.78,0.0001
839,otter,0.4434146993597815,3.37,0.0001
839,seal,0.4172054319208074,4.3,0.0001
839,hippo,0.2850461090741707,3.13,0.0001
839,pig,0.38342736000944,4.14,0.25
839,horse,0.46682890189503734,4.76,0.0001
839,cow,0.5537185512529321,4.14,0.0001
839,llama,0.38633558651062894,2.95,0.0001
839,alpaca,0.7554728308075465,2.8,0.3333
839,camel,0.4343401554209383,3.64,0.1667
839,bird,0.2890880173241944,4.63,0.0001
840,dog,0.0001,5.1,0.0001
840,cat,0.6237586776418724,4.78,0.0001
840,snake,0.4411978121673301,4.23,0.0001
840,turtle,0.43352855063166995,3.91,0.0001
840,centipede,0.313165963637954,2.79,0.125
840,mouse,0.2816138320458106,4.31,0.0001
840,caribou,0.18691832403046593,2.97,0.0001
840,wolf,0.3779382875032883,4.35,0.0001
840,husky,0.5567693106704719,3.29,0.0001
840,frog,0.30155550420158717,3.89,0.0001
840,scorpion,0.35277433090531407,3.37,0.125
840,grasshopper,0.3791349741176321,3.03,0.0001
840,cockroach,0.46862569941437315,3.16,0.0001
840,black bear,0.30490155686151765,4.64,0.1429
840,polar bear,0.7010414836508878,3.89,0.4286
840,grizzly bear,0.6921728796326783,3.26,0.4444
840,antelope,0.4699774502354732,3.08,0.1111
840,deer,0.6109785583510494,4.12,0.0001
840,tiger,0.37612017470450754,4.3,0.0001
840,lion,0.5287590434181855,4.25,0.25
840,swordfish,0.2542738319169917,2.67,0.0001
840,gopher,0.2926278145630494,2.87,0.1429
840,porcupine,0.418459741734011,2.88,0.0001
840,rat,0.37392080560047714,4.17,0.1111
840,mouse,0.6046930033878715,4.31,0.0001
840,viper,0.2786468373390073,3.31,0.0001
840,cottonmouth,0.3870217198684618,2.1,0.0001
841,giraffe,0.0001,3.32,0.0001
841,elephant,0.5317287512193349,4.08,0.1429
841,cat,0.3962345477092635,4.78,0.1429
841,dog,0.6237586776418724,5.1,0.0001
841,mantis,0.2532672008015504,3.11,0.0001
841,shrimp,0.29281303782212476,3.79,0.0001
841,whale,0.38160015433707994,3.98,0.0001
841,lion,0.4011846382419766,4.25,0.0001
841,tiger,0.5287590434181855,4.3,0.25
841,hyena,0.3534029993310376,2.8,0.0001
841,dingo,0.4002480006489175,2.75,0.0001
841,crab,0.31179640665179464,3.76,0.0001
841,scorpion,0.44736735697936536,3.37,0.25
841,bird,0.28687404453907095,4.63,0.0001
841,eagle,0.4946928053227808,4.13,0.0001
841,hawk,0.56949658413453,3.81,0.0001
841,horse,0.3548409304653046,4.76,0.5
841,cow,0.5537185512529321,4.14,0.0001
841,chicken,0.4835791880000102,4.63,0.2
841,pig,0.4295279429259016,4.14,0.2
841,goat,0.47759878116887267,4.02,0.0001
841,snake,0.41476585608970273,4.23,0.0001
841,cricket,0.3656797708853945,4.39,0.1667
841,frog,0.37180380942104485,3.89,0.1667
841,salamander,0.5408249722271008,2.76,0.0001
841,crocodile,0.4549527368367854,3.49,0.0001
841,alligator,0.7675973157183913,3.32,0.0001
841,armadillo,0.38847122593526484,2.7,0.125
841,anteater,0.4718127574984956,2.28,0.0001
842,dog,0.0001,5.1,0.0001
842,cat,0.6237586776418724,4.78,0.0001
842,spider,0.4087720627384801,4.25,0.0001
842,ant,0.420240231667779,3.86,0.0001
842,centipede,0.4514427793606708,2.79,0.25
842,penguin,0.2307917980952705,3.78,0.125
842,dinosaur,0.38607814658818884,3.77,0.0001
842,tiger,0.25991839492129476,4.3,0.1429
842,lion,0.5287590434181855,4.25,0.25
842,horse,0.4336705372740395,4.76,0.0001
842,mouse,0.40555740689215125,4.31,0.25
842,hamster,0.47310706894873045,3.31,0.1667
842,gerbil,0.6225326675295295,2.44,0.0001
842,guinea pig,0.5606300473020106,3.8,0.1
842,pig,0.5860965299530718,4.14,0.1
842,hog,0.631261392020335,3.57,0.3333
842,boar,0.5729064173465475,3.3,0.0001
842,bat,0.3448421825234761,4.3,0.3333
842,whale,0.3416376297391106,3.98,0.0001
842,rhino,0.3865891941563093,3.57,0.0001
842,gopher,0.310149850634156,2.87,0.0001
842,camel,0.26385796643951787,3.64,0.0001
843,lion,0.0001,4.25,0.0001
843,tiger,0.5287590434181855,4.3,0.25
843,bear,0.45064464243033664,4.71,0.0001
843,cat,0.44500661869508007,4.78,0.0001
843,turtle,0.39595929070340397,3.91,0.2
843,flamingo,0.3428178953203814,3.06,0.0001
843,shark,0.31595060314733114,4.1,0.0001
843,octopus,0.4552308781105461,3.46,0.0001
843,clam,0.41276222457442624,3.22,0.1429
843,lobster,0.5364884618287485,3.65,0.0001
843,dolphin,0.28326592055687194,3.67,0.1667
843,alligator,0.4170447841253011,3.32,0.0001
843,bird,0.34629625464639635,4.63,0.0001
843,pterodactyl,0.48012400986764436,2.29,0.1333
843,dinosaur,0.7304725779316956,3.77,0.1333
843,amphibian,0.4127702890835927,2.72,0.0001
843,crab,0.3721801764145981,3.76,0.125
843,shrimp,0.5432924645979516,3.79,0.2
843,elephant,0.37267853534502104,4.08,0.0001
844,dog,0.0001,5.1,0.0001
844,cat,0.6237586776418724,4.78,0.0001
844,penguin,0.4012420327399129,3.78,0.0001
844,pig,0.29972125941217675,4.14,0.2857
844,rhino,0.3954999780426931,3.57,0.0001
844,zebra,0.3747869095044729,3.4,0.0001
844,leopard,0.554449968317689,3.59,0.0001
844,cheetah,0.6901226907763703,3.2,0.0001
844,tiger,0.4710965836328509,4.3,0.0001
844,deer,0.37612017470450754,4.12,0.0001
844,bear,0.4216487799750541,4.71,0.3333
844,moose,0.4232185429085036,3.61,0.0001
844,elephant,0.40350279817773194,4.08,0.0001
844,giraffe,0.5317287512193349,3.32,0.1429
844,hippo,0.512419551841061,3.13,0.0001
844,hyena,0.4797073018673448,2.8,0.2
844,snake,0.276745493486938,4.23,0.0001
844,horse,0.45603162910000183,4.76,0.0001
844,sheep,0.49180449518087843,4.19,0.0001
844,cow,0.4888310248532248,4.14,0.0001
844,pig,0.5070622080559183,4.14,0.0001
844,chicken,0.4295279429259016,4.63,0.2
844,eagle,0.44837556556265534,4.13,0.2
844,crow,0.4405850925056509,3.8,0.0001
844,bird,0.5125256241317128,4.63,0.0001
844,hedgehog,0.31904824209338356,3.25,0.0001
844,groundhog,0.3915974116864409,2.9,0.375
844,beaver,0.42358222072274554,3.61,0.0001
845,dog,0.0001,5.1,0.0001
845,cat,0.6237586776418724,4.78,0.0001
845,shark,0.3953641227492304,4.1,0.0001
845,mouse,0.33583734620525285,4.31,0.0001
845,lion,0.34852978356493014,4.25,0.0001
845,giraffe,0.40956235129219287,3.32,0.0001
845,chimpanzee,0.40373231363125506,2.96,0.125
845,tiger,0.3448057666552422,4.3,0.0001
845,gorilla,0.3564297813816808,3.62,0.0001
845,horse,0.30994376966120474,4.76,0.0001
845,polar bear,0.3486138106100185,3.89,0.0001
845,lizard,0.3730786046130885,3.63,0.1429
845,fish,0.3452267020695232,4.9,0.2
845,gazelle,0.17460831665685772,2.87,0.0001
846,dog,0.0001,5.1,0.0001
846,cat,0.6237586776418724,4.78,0.0001
846,canary,0.35959539928180906,3.44,0.1667
846,crow,0.3455273483323624,3.8,0.3333
846,eagle,0.4405850925056509,4.13,0.0001
846,cow,0.24479545407052228,4.14,0.0001
846,pig,0.5070622080559183,4.14,0.0001
846,jaguar,0.3208616478869233,3.51,0.1667
846,cheetah,0.4872972875584196,3.2,0.0001
846,rooster,0.2749056307228068,3.31,0.2
846,llama,0.33803104097043546,2.95,0.0001
846,frog,0.3466351531016221,3.89,0.0001
846,fish,0.4198267496825392,4.9,0.25
846,shark,0.5343008496832359,4.1,0.0001
846,dolphin,0.4062871613011956,3.67,0.1667
846,starfish,0.4284506775188931,3.0,0.2857
846,clam,0.4532759850614996,3.22,0.0001
846,oyster,0.5754170100342376,3.54,0.0001
846,horseshoe crab,0.31752905796663544,3.06,0.0833
846,osprey,0.21838761013242447,2.89,0.25
846,leech,0.2787190537567976,3.17,0.0001
846,grasshopper,0.3571606335293752,3.03,0.0001
846,beetle,0.4223455661735247,3.53,0.0001
846,stinkbug,0.4895968333029612,1.27,0.125
846,lion,0.2948594008635226,4.25,0.125
846,tiger,0.5287590434181855,4.3,0.25
846,bear,0.45064464243033664,4.71,0.0001
846,mountain lion,0.39860678337943534,4.13,0.0909
846,hedgehog,0.2986232031736731,3.25,0.0909
846,wolverine,0.32011653953446384,3.44,0.0001
847,monkey,0.0001,4.07,0.0001
847,elephant,0.42282806997623434,4.08,0.0001
847,rhino,0.562852427969856,3.57,0.1429
847,dog,0.2663482105987116,5.1,0.0001
847,cat,0.6237586776418724,4.78,0.0001
847,otter,0.24019805157652252,3.37,0.0001
847,manatee,0.5189017601992639,2.74,0.125
847,shark,0.3918710830149821,4.1,0.0001
847,bengal tiger,0.33263930644223616,3.59,0.0001
847,lion,0.4910526142331544,4.25,0.2
847,african elephant,0.43869744352587714,4.01,0.2143
847,asian elephant,0.7255275592195581,3.98,0.6429
847,woolly mammoth,0.36954615372645505,2.89,0.0909
847,dinosaur,0.512455988402376,3.77,0.0001
847,stingray,0.32914800481818274,2.93,0.0001
847,shrimp,0.3846050714557674,3.79,0.1667
847,siberian cat,0.17344258885596409,3.29,0.0833
847,husky,0.46679359527163033,3.29,0.0833
847,polar bear,0.39130812599981046,3.89,0.0001
847,grizzly bear,0.6921728796326783,3.26,0.4444
847,black bear,0.7458473205790401,4.64,0.3333
847,wolf,0.40307188010624984,4.35,0.0001
847,fox,0.5029350513284392,4.66,0.0001
847,chimpanzee,0.2523662130171058,2.96,0.0001
847,gorilla,0.6267826282198109,3.62,0.0001
848,cat,0.0001,4.78,0.0001
848,mouse,0.5705879372676009,4.31,0.0001
848,rat,0.6046930033878715,4.17,0.0001
848,dog,0.49587117601693886,5.1,0.0001
848,lion,0.3998823672329367,4.25,0.0001
848,tiger,0.5287590434181855,4.3,0.25
848,bengal tiger,0.732840753234555,3.59,0.4
848,polar bear,0.3585594580997611,3.89,0.1
848,grizzly bear,0.6921728796326783,3.26,0.4444
848,sun bear,0.6538008225106721,4.52,0.3333
848,black bear,0.6493426898364627,4.64,0.4286
848,giraffe,0.2806756541376121,3.32,0.1429
848,bear,0.327560363790214,4.71,0.0001
848,okapi,0.29556023592219227,1.85,0.0001
848,zebra,0.46815190684462127,3.4,0.0001
848,deer,0.3292531774766658,4.12,0.2
848,elk,0.675210624753035,3.49,0.0001
848,horse,0.46394358144080483,4.76,0.0001
848,whale,0.37309621730678355,3.98,0.0001
848,blue whale,0.7600192549775955,3.95,0.5
848,sperm whale,0.6153556101748585,3.6,0.4286
848,humpback whale,0.7139063421558967,2.78,0.4
848,shark,0.4058482958125128,4.1,0.1
848,hammerhead shark,0.8379430128780033,2.66,0.25
848,great white shark,0.7872087602358837,4.08,0.25
848,whale shark,0.7333981415246745,3.73,0.4545
848,orca,0.5769507831313883,2.93,0.1429
848,dolphin,0.5391633271389966,3.67,0.1667
848,jellyfish,0.36673633278961115,3.25,0.2857
848,goldfish,0.29124975059580427,3.28,0.5714
849,giraffe,0.0001,3.32,0.0001
849,zebra,0.4528724633327149,3.4,0.0001
849,cat,0.34227617317447834,4.78,0.0001
849,parrot,0.3811025413306326,3.49,0.2
849,dog,0.40229349043817164,5.1,0.0001
849,bunny,0.4890209284480418,3.88,0.0001
849,bird,0.47147783560421663,4.63,0.25
849,snake,0.393693254646463,4.23,0.0001
849,jellyfish,0.32472678017850365,3.25,0.0001
849,shark,0.40984268700709303,4.1,0.0001
849,whale,0.4783327474667829,3.98,0.0001
